"","subject.id","subject.mass","cage","Date.Time","vo2","vco2","ee","rer","feed","feed.acc","drink","drink.acc","xytot","xyamb","pedmeter","allmeter","body.temp","hour","day","exp.hour","exp.day"
"766","2126 aa",1,"0109",2017-04-12 14:04:57,50.002,39.006,0.2,0.78,0.01,3.51,NA,NA,935,84,NA,NA,36.2,2017-04-12 14:00:00,2017-04-12,48,2
"767","2126 aa",1,"0109",2017-04-12 14:30:57,77.703,64.96,0.4,0.836,0,3.51,NA,NA,1748,332,NA,NA,36.2,2017-04-12 14:00:00,2017-04-12,48,2
"768","2126 aa",1,"0109",2017-04-12 14:56:57,103.764,81.302,0.5,0.784,-0.02,3.49,NA,NA,1782,764,NA,NA,37.1,2017-04-12 14:00:00,2017-04-12,48,2
"769","2126 aa",1,"0109",2017-04-12 15:22:57,103.876,79.049,0.5,0.761,-0.01,3.48,NA,NA,636,153,NA,NA,36.9,2017-04-12 15:00:00,2017-04-12,49,2
"770","2126 aa",1,"0109",2017-04-12 15:48:57,113.233,84.279,0.5,0.744,0,3.48,NA,NA,813,282,NA,NA,36.7,2017-04-12 15:00:00,2017-04-12,49,2
"771","2126 aa",1,"0109",2017-04-12 16:14:57,109.798,83.693,0.5,0.762,-0.01,3.47,NA,NA,317,113,NA,NA,36.6,2017-04-12 16:00:00,2017-04-12,50,2
"772","2126 aa",1,"0109",2017-04-12 16:38:57,120.381,88.901,0.6,0.738,0.07,3.54,NA,NA,1375,369,NA,NA,36.8,2017-04-12 16:00:00,2017-04-12,50,2
"773","2126 aa",1,"0109",2017-04-12 17:04:57,112.307,84.089,0.5,0.749,0,3.54,NA,NA,1350,301,NA,NA,37,2017-04-12 17:00:00,2017-04-12,51,2
"774","2126 aa",1,"0109",2017-04-12 17:30:57,103.844,78.711,0.5,0.758,0,3.54,NA,NA,544,232,NA,NA,36.7,2017-04-12 17:00:00,2017-04-12,51,2
"775","2126 aa",1,"0109",2017-04-12 17:56:57,122.552,91.907,0.6,0.75,0,3.54,NA,NA,899,335,NA,NA,36.8,2017-04-12 17:00:00,2017-04-12,51,2
"776","2126 aa",1,"0109",2017-04-12 18:22:57,135.41,100.849,0.6,0.745,0.1,3.64,NA,NA,1441,506,NA,NA,37.1,2017-04-12 18:00:00,2017-04-12,52,2
"777","2126 aa",1,"0109",2017-04-12 18:48:57,114.661,84.616,0.5,0.738,0,3.64,NA,NA,850,341,NA,NA,36.8,2017-04-12 18:00:00,2017-04-12,52,2
"778","2126 aa",1,"0109",2017-04-12 19:12:57,120.344,88.736,0.6,0.737,0.07,3.71,NA,NA,2075,426,NA,NA,37.1,2017-04-12 19:00:00,2017-04-12,53,2
"779","2126 aa",1,"0109",2017-04-12 19:38:57,143.292,108.49,0.7,0.757,0.03,3.74,NA,NA,2139,852,NA,NA,37.4,2017-04-12 19:00:00,2017-04-12,53,2
"780","2126 aa",1,"0109",2017-04-12 20:04:57,124.762,93.011,0.6,0.746,0.06,3.8,NA,NA,2405,1114,NA,NA,37.6,2017-04-12 20:00:00,2017-04-12,54,2
"781","2126 aa",1,"0109",2017-04-12 20:30:57,123.972,93.393,0.6,0.753,0,3.8,NA,NA,1381,341,NA,NA,37.3,2017-04-12 20:00:00,2017-04-12,54,2
"782","2126 aa",1,"0109",2017-04-12 20:56:57,144.365,107.181,0.7,0.742,0.08,3.88,NA,NA,4010,1843,NA,NA,37.7,2017-04-12 20:00:00,2017-04-12,54,2
"783","2126 aa",1,"0109",2017-04-12 21:22:57,116.891,86.595,0.6,0.741,0.01,3.89,NA,NA,364,121,NA,NA,37.2,2017-04-12 21:00:00,2017-04-12,55,2
"784","2126 aa",1,"0109",2017-04-12 21:46:57,131.504,97.424,0.6,0.741,0.04,3.93,NA,NA,975,339,NA,NA,37.3,2017-04-12 21:00:00,2017-04-12,55,2
"785","2126 aa",1,"0109",2017-04-12 22:12:57,117.627,85.81,0.6,0.73,0.01,3.94,NA,NA,1393,357,NA,NA,37,2017-04-12 22:00:00,2017-04-12,56,2
"786","2126 aa",1,"0109",2017-04-12 22:38:57,109.295,80.257,0.5,0.734,0,3.94,NA,NA,1153,157,NA,NA,36.9,2017-04-12 22:00:00,2017-04-12,56,2
"787","2126 aa",1,"0109",2017-04-12 23:04:57,137.816,106.127,0.7,0.77,0.05,3.99,NA,NA,1617,394,NA,NA,37.2,2017-04-12 23:00:00,2017-04-12,57,2
"788","2126 aa",1,"0109",2017-04-12 23:30:57,112.783,83.156,0.5,0.737,0.02,4.01,NA,NA,3067,635,NA,NA,37.4,2017-04-12 23:00:00,2017-04-12,57,2
"789","2126 aa",1,"0109",2017-04-12 23:56:57,126.373,93.469,0.6,0.74,0.03,4.04,NA,NA,2478,352,NA,NA,37.2,2017-04-12 23:00:00,2017-04-12,57,2
"790","2126 aa",1,"0109",2017-04-13 00:20:57,115.762,86.072,0.5,0.744,0,4.04,NA,NA,242,82,NA,NA,37,2017-04-13 00:00:00,2017-04-13,58,3
"791","2126 aa",1,"0109",2017-04-13 00:46:57,117.894,85.398,0.6,0.724,0.03,4.07,NA,NA,2355,761,NA,NA,37.5,2017-04-13 00:00:00,2017-04-13,58,3
"792","2126 aa",1,"0109",2017-04-13 01:12:57,109.065,80.323,0.5,0.736,0.01,4.08,NA,NA,919,333,NA,NA,37.2,2017-04-13 01:00:00,2017-04-13,59,3
"793","2126 aa",1,"0109",2017-04-13 01:38:57,104.216,73.567,0.5,0.706,0,4.08,NA,NA,1369,188,NA,NA,37.1,2017-04-13 01:00:00,2017-04-13,59,3
"794","2126 aa",1,"0109",2017-04-13 02:04:57,123.234,92.034,0.6,0.747,0.05,4.13,NA,NA,799,180,NA,NA,37.1,2017-04-13 02:00:00,2017-04-13,60,3
"795","2126 aa",1,"0109",2017-04-13 02:30:57,106.155,76.939,0.5,0.725,0,4.13,NA,NA,2695,286,NA,NA,36.8,2017-04-13 02:00:00,2017-04-13,60,3
"796","2126 aa",1,"0109",2017-04-13 02:54:57,156.751,117.336,0.7,0.749,0.04,4.17,NA,NA,5564,2822,NA,NA,37.7,2017-04-13 02:00:00,2017-04-13,60,3
"797","2126 aa",1,"0109",2017-04-13 03:20:57,130.677,94.607,0.6,0.724,0.02,4.19,NA,NA,2962,1182,NA,NA,38,2017-04-13 03:00:00,2017-04-13,61,3
"798","2126 aa",1,"0109",2017-04-13 03:46:57,136.414,98.818,0.6,0.724,0.01,4.2,NA,NA,1716,512,NA,NA,37.3,2017-04-13 03:00:00,2017-04-13,61,3
"799","2126 aa",1,"0109",2017-04-13 04:12:57,153.512,113.746,0.7,0.741,0.09,4.29,NA,NA,5178,2466,NA,NA,37.8,2017-04-13 04:00:00,2017-04-13,62,3
"800","2126 aa",1,"0109",2017-04-13 04:38:57,111.644,82.285,0.5,0.737,0.04,4.33,NA,NA,1905,821,NA,NA,37.8,2017-04-13 04:00:00,2017-04-13,62,3
"801","2126 aa",1,"0109",2017-04-13 05:04:57,109.714,80.666,0.5,0.735,0,4.33,NA,NA,1793,539,NA,NA,37.3,2017-04-13 05:00:00,2017-04-13,63,3
"802","2126 aa",1,"0109",2017-04-13 05:28:57,143.905,106.653,0.7,0.741,0.05,4.38,NA,NA,3352,1560,NA,NA,37.6,2017-04-13 05:00:00,2017-04-13,63,3
"803","2126 aa",1,"0109",2017-04-13 05:54:57,134.905,100.202,0.6,0.743,0.02,4.4,NA,NA,3289,1163,NA,NA,37.6,2017-04-13 05:00:00,2017-04-13,63,3
"804","2126 aa",1,"0109",2017-04-13 06:20:57,118.782,87.156,0.6,0.734,0.02,4.42,NA,NA,2193,576,NA,NA,37.4,2017-04-13 06:00:00,2017-04-13,64,3
"805","2126 aa",1,"0109",2017-04-13 06:46:57,98.21,72.26,0.5,0.736,0,4.42,NA,NA,306,47,NA,NA,36.7,2017-04-13 06:00:00,2017-04-13,64,3
"806","2126 aa",1,"0109",2017-04-13 07:12:57,122.598,93.231,0.6,0.76,-0.11,4.31,NA,NA,967,170,NA,NA,36.5,2017-04-13 07:00:00,2017-04-13,65,3
"807","2126 aa",1,"0109",2017-04-13 07:38:57,123.15,90.078,0.6,0.731,0.15,4.46,NA,NA,2396,785,NA,NA,37.2,2017-04-13 07:00:00,2017-04-13,65,3
"808","2126 aa",1,"0109",2017-04-13 08:02:57,102.582,73.806,0.5,0.719,0.01,4.47,NA,NA,659,136,NA,NA,36.8,2017-04-13 08:00:00,2017-04-13,66,3
"809","2126 aa",1,"0109",2017-04-13 08:28:57,137.574,100.746,0.6,0.732,-0.06,4.41,NA,NA,3737,1838,NA,NA,37.8,2017-04-13 08:00:00,2017-04-13,66,3
"810","2126 aa",1,"0109",2017-04-13 08:54:57,102.261,77.456,0.5,0.757,0.02,4.43,NA,NA,454,160,NA,NA,37.6,2017-04-13 08:00:00,2017-04-13,66,3
"811","2126 aa",1,"0109",2017-04-13 09:20:57,96.443,72.152,0.5,0.748,0.04,4.47,NA,NA,1285,462,NA,NA,37.1,2017-04-13 09:00:00,2017-04-13,67,3
"812","2126 aa",1,"0109",2017-04-13 09:46:57,117.468,88.471,0.6,0.753,0.04,4.51,NA,NA,1884,267,NA,NA,36.8,2017-04-13 09:00:00,2017-04-13,67,3
"813","2126 aa",1,"0109",2017-04-13 10:12:57,87.959,67.959,0.4,0.773,0.01,4.52,NA,NA,783,358,NA,NA,37,2017-04-13 10:00:00,2017-04-13,68,3
"814","2126 aa",1,"0109",2017-04-13 10:36:57,86.596,63.668,0.4,0.735,0,4.52,NA,NA,5304,186,NA,NA,36.6,2017-04-13 10:00:00,2017-04-13,68,3
"815","2126 aa",1,"0109",2017-04-13 11:02:57,83.537,61.318,0.4,0.734,0,4.52,NA,NA,932,251,NA,NA,36.7,2017-04-13 11:00:00,2017-04-13,69,3
"816","2126 aa",1,"0109",2017-04-13 11:28:57,83.731,65.965,0.4,0.788,0,4.52,NA,NA,662,127,NA,NA,36.6,2017-04-13 11:00:00,2017-04-13,69,3
"817","2126 aa",1,"0109",2017-04-13 11:54:57,89.465,66.645,0.4,0.745,0,4.52,NA,NA,1322,406,NA,NA,36.8,2017-04-13 11:00:00,2017-04-13,69,3
"818","2126 aa",1,"0109",2017-04-13 12:20:57,86.589,65.066,0.4,0.751,0,4.52,NA,NA,470,187,NA,NA,36.4,2017-04-13 12:00:00,2017-04-13,70,3
"819","2126 aa",1,"0109",2017-04-13 12:46:57,82.41,62.433,0.4,0.758,0.01,4.53,NA,NA,917,384,NA,NA,36.7,2017-04-13 12:00:00,2017-04-13,70,3
"820","2126 aa",1,"0109",2017-04-13 13:10:57,85.793,64.135,0.4,0.748,0,4.53,NA,NA,429,176,NA,NA,36.7,2017-04-13 13:00:00,2017-04-13,71,3
"821","2126 aa",1,"0109",2017-04-13 13:36:57,83.769,61.803,0.4,0.738,0,4.53,NA,NA,496,233,NA,NA,36.6,2017-04-13 13:00:00,2017-04-13,71,3
"822","2126 aa",1,"0109",2017-04-13 14:02:57,78.944,59.154,0.4,0.749,0.01,4.54,NA,NA,375,188,NA,NA,36.3,2017-04-13 14:00:00,2017-04-13,72,3
"823","2126 aa",1,"0109",2017-04-13 14:28:57,92.957,70.145,0.4,0.755,0.05,4.59,NA,NA,2662,338,NA,NA,36.9,2017-04-13 14:00:00,2017-04-13,72,3
"824","2126 aa",1,"0109",2017-04-13 14:54:57,83.414,62.584,0.4,0.75,-0.01,4.58,NA,NA,1943,241,NA,NA,36.8,2017-04-13 14:00:00,2017-04-13,72,3
"825","2126 aa",1,"0109",2017-04-13 15:20:57,78.69,59.454,0.4,0.756,0,4.58,NA,NA,751,298,NA,NA,36.5,2017-04-13 15:00:00,2017-04-13,73,3
"826","2126 aa",1,"0109",2017-04-13 15:44:57,100.984,75.928,0.5,0.752,0,4.58,NA,NA,2716,198,NA,NA,36.4,2017-04-13 15:00:00,2017-04-13,73,3
"827","2126 aa",1,"0109",2017-04-13 16:10:57,89.484,65.25,0.4,0.729,0.03,4.61,NA,NA,2662,1187,NA,NA,37.1,2017-04-13 16:00:00,2017-04-13,74,3
"828","2126 aa",1,"0109",2017-04-13 16:36:57,84.675,62.914,0.4,0.743,0.01,4.62,NA,NA,1479,400,NA,NA,37,2017-04-13 16:00:00,2017-04-13,74,3
"829","2126 aa",1,"0109",2017-04-13 17:02:57,106.926,83.007,0.5,0.776,0,4.62,NA,NA,889,234,NA,NA,36.7,2017-04-13 17:00:00,2017-04-13,75,3
"830","2126 aa",1,"0109",2017-04-13 17:28:57,80.405,59.878,0.4,0.745,0,4.62,NA,NA,540,275,NA,NA,36.7,2017-04-13 17:00:00,2017-04-13,75,3
"831","2126 aa",1,"0109",2017-04-13 17:54:57,107.789,82.878,0.5,0.769,0.08,4.7,NA,NA,973,249,NA,NA,36.6,2017-04-13 17:00:00,2017-04-13,75,3
"832","2126 aa",1,"0109",2017-04-13 18:18:57,110.98,88.02,0.5,0.793,0,4.7,NA,NA,3425,819,NA,NA,37.1,2017-04-13 18:00:00,2017-04-13,76,3
"833","2126 aa",1,"0109",2017-04-13 18:44:57,124.057,95.246,0.6,0.768,0,4.7,NA,NA,1902,619,NA,NA,37,2017-04-13 18:00:00,2017-04-13,76,3
"834","2126 aa",1,"0109",2017-04-13 19:10:57,121.588,91.981,0.6,0.757,-0.01,4.69,NA,NA,2403,691,NA,NA,37.3,2017-04-13 19:00:00,2017-04-13,77,3
"835","2126 aa",1,"0109",2017-04-13 19:36:57,128.597,96.782,0.6,0.753,0.03,4.72,NA,NA,3840,1500,NA,NA,37.6,2017-04-13 19:00:00,2017-04-13,77,3
"836","2126 aa",1,"0109",2017-04-13 20:02:57,106.699,79.693,0.5,0.747,0.08,4.8,NA,NA,1286,426,NA,NA,37.5,2017-04-13 20:00:00,2017-04-13,78,3
"837","2126 aa",1,"0109",2017-04-13 20:28:57,100.922,74.898,0.5,0.742,0.01,4.81,NA,NA,2991,1403,NA,NA,37.5,2017-04-13 20:00:00,2017-04-13,78,3
"838","2126 aa",1,"0109",2017-04-13 20:52:57,106.355,77.943,0.5,0.733,-0.01,4.8,NA,NA,1808,425,NA,NA,37.1,2017-04-13 20:00:00,2017-04-13,78,3
"839","2126 aa",1,"0109",2017-04-13 21:18:57,95.2,70.636,0.5,0.742,0.1,4.9,NA,NA,1829,597,NA,NA,37.1,2017-04-13 21:00:00,2017-04-13,79,3
"840","2126 aa",1,"0109",2017-04-13 21:44:57,98.585,72.878,0.5,0.739,0,4.9,NA,NA,1488,254,NA,NA,37.2,2017-04-13 21:00:00,2017-04-13,79,3
"841","2126 aa",1,"0109",2017-04-13 22:10:57,130.024,96.833,0.6,0.745,0.03,4.93,NA,NA,5369,2860,NA,NA,37.7,2017-04-13 22:00:00,2017-04-13,80,3
"842","2126 aa",1,"0109",2017-04-13 22:36:57,120.134,91.73,0.6,0.764,0.14,5.07,NA,NA,4390,1990,NA,NA,38,2017-04-13 22:00:00,2017-04-13,80,3
"843","2126 aa",1,"0109",2017-04-13 23:02:57,109.642,85.206,0.5,0.777,0.05,5.12,NA,NA,2572,808,NA,NA,37.4,2017-04-13 23:00:00,2017-04-13,81,3
"844","2126 aa",1,"0109",2017-04-13 23:26:57,84.642,63.46,0.4,0.75,0,5.12,NA,NA,1320,327,NA,NA,37,2017-04-13 23:00:00,2017-04-13,81,3
"845","2126 aa",1,"0109",2017-04-13 23:52:57,87.127,64.809,0.4,0.744,0.05,5.17,NA,NA,1133,282,NA,NA,36.7,2017-04-13 23:00:00,2017-04-13,81,3
"846","2126 aa",1,"0109",2017-04-14 00:18:57,98.368,79.944,0.5,0.813,0.18,5.35,NA,NA,2105,516,NA,NA,36.9,2017-04-14 00:00:00,2017-04-14,82,4
"847","2126 aa",1,"0109",2017-04-14 00:44:57,87.038,69.645,0.4,0.8,0,5.35,NA,NA,508,136,NA,NA,36.9,2017-04-14 00:00:00,2017-04-14,82,4
"848","2126 aa",1,"0109",2017-04-14 01:10:57,106.987,87.586,0.5,0.819,0.05,5.4,NA,NA,2095,637,NA,NA,36.9,2017-04-14 01:00:00,2017-04-14,83,4
"849","2126 aa",1,"0109",2017-04-14 01:36:57,85.862,68.034,0.4,0.792,0.05,5.45,NA,NA,1329,557,NA,NA,36.9,2017-04-14 01:00:00,2017-04-14,83,4
"850","2126 aa",1,"0109",2017-04-14 02:00:57,80.389,65.672,0.4,0.817,0.12,5.57,NA,NA,932,212,NA,NA,36.9,2017-04-14 02:00:00,2017-04-14,84,4
"851","2126 aa",1,"0109",2017-04-14 02:26:57,94.33,74.124,0.5,0.786,-0.02,5.55,NA,NA,1432,373,NA,NA,36.9,2017-04-14 02:00:00,2017-04-14,84,4
"852","2126 aa",1,"0109",2017-04-14 02:52:57,78.788,62.465,0.4,0.793,0.09,5.64,NA,NA,836,143,NA,NA,36.6,2017-04-14 02:00:00,2017-04-14,84,4
"853","2126 aa",1,"0109",2017-04-14 03:18:57,110.11,88.775,0.5,0.806,0,5.64,NA,NA,4077,1754,NA,NA,37.1,2017-04-14 03:00:00,2017-04-14,85,4
"854","2126 aa",1,"0109",2017-04-14 03:44:57,75.699,59.97,0.4,0.792,0.07,5.71,NA,NA,2204,873,NA,NA,37.3,2017-04-14 03:00:00,2017-04-14,85,4
"855","2126 aa",1,"0109",2017-04-14 04:10:57,95.735,77.114,0.5,0.805,0.09,5.8,NA,NA,2164,562,NA,NA,36.9,2017-04-14 04:00:00,2017-04-14,86,4
"856","2126 aa",1,"0109",2017-04-14 04:34:57,77.927,61.39,0.4,0.788,0,5.8,NA,NA,894,192,NA,NA,36.9,2017-04-14 04:00:00,2017-04-14,86,4
"857","2126 aa",1,"0109",2017-04-14 05:00:57,110.859,89.364,0.5,0.806,0.06,5.86,NA,NA,5121,2759,NA,NA,37.4,2017-04-14 05:00:00,2017-04-14,87,4
"858","2126 aa",1,"0109",2017-04-14 05:26:57,74.796,60.988,0.4,0.815,0.1,5.96,NA,NA,3185,1265,NA,NA,37.5,2017-04-14 05:00:00,2017-04-14,87,4
"859","2126 aa",1,"0109",2017-04-14 05:52:57,95.897,75.377,0.5,0.786,0.01,5.97,NA,NA,2244,318,NA,NA,36.9,2017-04-14 05:00:00,2017-04-14,87,4
"860","2126 aa",1,"0109",2017-04-14 06:18:57,73.83,57.764,0.4,0.782,0,5.97,NA,NA,843,105,NA,NA,36.6,2017-04-14 06:00:00,2017-04-14,88,4
"861","2126 aa",1,"0109",2017-04-14 06:44:57,69.198,51.658,0.3,0.747,-0.02,5.95,NA,NA,1196,63,NA,NA,36.5,2017-04-14 06:00:00,2017-04-14,88,4
"862","2126 aa",1,"0109",2017-04-14 07:08:57,104.776,81.734,0.5,0.78,-0.02,5.93,NA,NA,988,83,NA,NA,36.2,2017-04-14 07:00:00,2017-04-14,89,4
"863","2126 aa",1,"0109",2017-04-14 07:34:57,117.626,89.438,0.6,0.76,-0.05,5.88,NA,NA,1822,269,NA,NA,36.1,2017-04-14 07:00:00,2017-04-14,89,4
"864","2126 aa",1,"0109",2017-04-14 08:00:57,120.472,90.482,0.6,0.751,-0.05,5.83,NA,NA,766,63,NA,NA,35.6,2017-04-14 08:00:00,2017-04-14,90,4
"865","2126 aa",1,"0109",2017-04-14 08:26:57,138.424,101.287,0.7,0.732,-0.06,5.77,NA,NA,1661,395,NA,NA,35.7,2017-04-14 08:00:00,2017-04-14,90,4
"866","2126 aa",1,"0109",2017-04-14 08:52:57,189.543,147.394,0.9,0.778,-0.07,5.7,NA,NA,632,131,NA,NA,35.3,2017-04-14 08:00:00,2017-04-14,90,4
"867","2126 aa",1,"0109",2017-04-14 09:18:57,170.417,126.384,0.8,0.742,-0.05,5.65,NA,NA,702,75,NA,NA,35.1,2017-04-14 09:00:00,2017-04-14,91,4
"868","2126 aa",1,"0109",2017-04-14 09:42:57,181.298,134.774,0.9,0.743,-0.05,5.6,NA,NA,1678,71,NA,NA,34.4,2017-04-14 09:00:00,2017-04-14,91,4
"869","2126 aa",1,"0109",2017-04-14 10:08:57,189.682,141.563,0.9,0.746,-0.05,5.55,NA,NA,1503,68,NA,NA,33.7,2017-04-14 10:00:00,2017-04-14,92,4
"870","2126 aa",1,"0109",2017-04-14 10:34:57,190.072,142.248,0.9,0.748,-0.04,5.51,NA,NA,1069,14,NA,NA,33.7,2017-04-14 10:00:00,2017-04-14,92,4
"871","2126 aa",1,"0109",2017-04-14 11:00:57,191.271,142.852,0.9,0.747,-0.01,5.5,NA,NA,1737,0,NA,NA,33.6,2017-04-14 11:00:00,2017-04-14,93,4
"872","2126 aa",1,"0109",2017-04-14 11:26:57,194.513,145.382,0.9,0.747,-0.02,5.48,NA,NA,778,24,NA,NA,33.6,2017-04-14 11:00:00,2017-04-14,93,4
"873","2126 aa",1,"0109",2017-04-14 11:52:57,202.183,151.212,1,0.748,0,5.48,NA,NA,620,49,NA,NA,34,2017-04-14 11:00:00,2017-04-14,93,4
"874","2126 aa",1,"0109",2017-04-14 12:16:57,203.155,151.83,1,0.747,0,5.48,NA,NA,297,3,NA,NA,34,2017-04-14 12:00:00,2017-04-14,94,4
"875","2126 aa",1,"0109",2017-04-14 12:42:57,215.786,163.375,1,0.757,-0.01,5.47,NA,NA,365,35,NA,NA,34,2017-04-14 12:00:00,2017-04-14,94,4
"876","2126 aa",1,"0109",2017-04-14 13:08:57,214.668,162.437,1,0.757,0.02,5.49,NA,NA,3195,369,NA,NA,34.7,2017-04-14 13:00:00,2017-04-14,95,4
"877","2126 aa",1,"0109",2017-04-14 13:34:57,216.347,164.723,1,0.761,0.06,5.55,NA,NA,1379,168,NA,NA,35,2017-04-14 13:00:00,2017-04-14,95,4
"878","2126 aa",1,"0109",2017-04-14 14:00:57,213.603,159.956,1,0.749,0.01,5.56,NA,NA,1603,74,NA,NA,35.1,2017-04-14 14:00:00,2017-04-14,96,4
"879","2126 aa",1,"0109",2017-04-14 14:26:57,207.358,154.438,1,0.745,0.02,5.58,NA,NA,1488,93,NA,NA,35.2,2017-04-14 14:00:00,2017-04-14,96,4
"880","2126 aa",1,"0109",2017-04-14 14:50:57,205.412,154.445,1,0.752,0.06,5.64,NA,NA,1345,230,NA,NA,35,2017-04-14 14:00:00,2017-04-14,96,4
"881","2126 aa",1,"0109",2017-04-14 15:16:57,226.849,171.065,1.1,0.754,0.06,5.7,NA,NA,2573,86,NA,NA,35.5,2017-04-14 15:00:00,2017-04-14,97,4
"882","2126 aa",1,"0109",2017-04-14 15:42:57,206.066,158.221,1,0.768,0.07,5.77,NA,NA,768,25,NA,NA,36.1,2017-04-14 15:00:00,2017-04-14,97,4
"883","2126 aa",1,"0109",2017-04-14 16:08:57,208.163,157.569,1,0.757,0,5.77,NA,NA,1060,74,NA,NA,36,2017-04-14 16:00:00,2017-04-14,98,4
"884","2126 aa",1,"0109",2017-04-14 16:34:57,218.597,172.517,1,0.789,0.11,5.88,NA,NA,988,47,NA,NA,36.2,2017-04-14 16:00:00,2017-04-14,98,4
"885","2126 aa",1,"0109",2017-04-14 17:00:57,217.856,168.52,1,0.774,-0.02,5.86,NA,NA,1028,59,NA,NA,36,2017-04-14 17:00:00,2017-04-14,99,4
"886","2126 aa",1,"0109",2017-04-14 17:24:57,229.063,174.187,1.1,0.76,0.09,5.95,NA,NA,2291,296,NA,NA,35.7,2017-04-14 17:00:00,2017-04-14,99,4
"887","2126 aa",1,"0109",2017-04-14 17:50:57,200.917,161.71,1,0.805,0.09,6.04,NA,NA,1645,318,NA,NA,36.4,2017-04-14 17:00:00,2017-04-14,99,4
"888","2126 aa",1,"0109",2017-04-14 18:16:57,191.151,148.565,0.9,0.777,0.01,6.05,NA,NA,3466,539,NA,NA,35.5,2017-04-14 18:00:00,2017-04-14,100,4
"889","2126 aa",1,"0109",2017-04-14 18:42:57,197.933,154.133,0.9,0.779,0.11,6.16,NA,NA,3101,467,NA,NA,37,2017-04-14 18:00:00,2017-04-14,100,4
"890","2126 aa",1,"0109",2017-04-14 19:08:57,218.139,170.267,1,0.781,0.22,6.38,NA,NA,2814,1021,NA,NA,37.5,2017-04-14 19:00:00,2017-04-14,101,4
"891","2126 aa",1,"0109",2017-04-14 19:34:57,216.204,167.64,1,0.775,-0.03,6.35,NA,NA,2696,500,NA,NA,37.4,2017-04-14 19:00:00,2017-04-14,101,4
"892","2126 aa",1,"0109",2017-04-14 19:58:57,204.578,160.432,1,0.784,-0.03,6.32,NA,NA,1402,115,NA,NA,36.5,2017-04-14 19:00:00,2017-04-14,101,4
"893","2126 aa",1,"0109",2017-04-14 20:24:57,234.882,182.804,1.1,0.778,-0.04,6.28,NA,NA,967,42,NA,NA,35.8,2017-04-14 20:00:00,2017-04-14,102,4
"894","2126 aa",1,"0109",2017-04-14 20:50:57,214.545,165.877,1,0.773,0.03,6.31,NA,NA,406,37,NA,NA,35.9,2017-04-14 20:00:00,2017-04-14,102,4
"895","2126 aa",1,"0109",2017-04-14 21:16:57,231.276,181.367,1.1,0.784,0.04,6.35,NA,NA,1677,175,NA,NA,35.5,2017-04-14 21:00:00,2017-04-14,103,4
"896","2126 aa",1,"0109",2017-04-14 21:42:57,225.577,170.933,1.1,0.758,0.03,6.38,NA,NA,1640,248,NA,NA,35.3,2017-04-14 21:00:00,2017-04-14,103,4
"897","2126 aa",1,"0109",2017-04-14 22:08:57,223.686,166.788,1.1,0.746,0.06,6.44,NA,NA,928,63,NA,NA,35.1,2017-04-14 22:00:00,2017-04-14,104,4
"898","2126 aa",1,"0109",2017-04-14 22:32:57,202.715,152.688,1,0.753,-0.01,6.43,NA,NA,2302,93,NA,NA,34.6,2017-04-14 22:00:00,2017-04-14,104,4
"899","2126 aa",1,"0109",2017-04-14 22:58:57,218.979,165.899,1,0.758,0.07,6.5,NA,NA,1882,241,NA,NA,34.6,2017-04-14 22:00:00,2017-04-14,104,4
"900","2126 aa",1,"0109",2017-04-14 23:24:57,205.154,154.511,1,0.753,0,6.5,NA,NA,608,15,NA,NA,35,2017-04-14 23:00:00,2017-04-14,105,4
"901","2126 aa",1,"0109",2017-04-14 23:50:57,230.923,175.066,1.1,0.758,0.09,6.59,NA,NA,1240,144,NA,NA,34.9,2017-04-14 23:00:00,2017-04-14,105,4
"902","2126 aa",1,"0109",2017-04-15 00:16:57,213.498,164.678,1,0.771,0.03,6.62,NA,NA,922,22,NA,NA,35,2017-04-15 00:00:00,2017-04-15,106,5
"903","2126 aa",1,"0109",2017-04-15 00:42:57,209.547,157.987,1,0.754,0,6.62,NA,NA,1327,116,NA,NA,35.1,2017-04-15 00:00:00,2017-04-15,106,5
"904","2126 aa",1,"0109",2017-04-15 01:06:57,234.092,179.759,1.1,0.768,0.04,6.66,NA,NA,1224,163,NA,NA,35.2,2017-04-15 01:00:00,2017-04-15,107,5
"905","2126 aa",1,"0109",2017-04-15 01:32:57,218.413,161.157,1,0.738,0.03,6.69,NA,NA,1761,42,NA,NA,35.3,2017-04-15 01:00:00,2017-04-15,107,5
"906","2126 aa",1,"0109",2017-04-15 01:58:57,207.252,157.903,1,0.762,0.03,6.72,NA,NA,638,53,NA,NA,34.6,2017-04-15 01:00:00,2017-04-15,107,5
"907","2126 aa",1,"0109",2017-04-15 02:24:57,227.666,172.798,1.1,0.759,0.01,6.73,NA,NA,1412,28,NA,NA,34.2,2017-04-15 02:00:00,2017-04-15,108,5
"908","2126 aa",1,"0109",2017-04-15 02:50:57,219.106,164.217,1,0.749,0.04,6.77,NA,NA,684,14,NA,NA,34.7,2017-04-15 02:00:00,2017-04-15,108,5
"909","2126 aa",1,"0109",2017-04-15 03:16:57,220.023,168.545,1,0.766,0.05,6.82,NA,NA,2410,202,NA,NA,34.9,2017-04-15 03:00:00,2017-04-15,109,5
"910","2126 aa",1,"0109",2017-04-15 03:40:57,210.655,156.371,1,0.742,0,6.82,NA,NA,381,0,NA,NA,34.5,2017-04-15 03:00:00,2017-04-15,109,5
