Oxymax CSV File 

CSV Generation Date,7/11/2017 3:32:08 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0105
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,WT3
Subject Mass (G), 28.6 
WT355,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
1,0105,8/22/2014 3:16:45 PM ,4111,20.92,20.54,0.38,0.0,3156,0.055,0.358,0.303,0.0,0.768,0.6,0.50,STABLE,0.00,0.00,469,41,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
2,0105,8/22/2014 3:27:15 PM ,3647,20.91,20.58,0.34,0.0,2934,0.055,0.337,0.282,0.0,0.804,0.5,0.50,STABLE,0.13,0.13,141,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
3,0105,8/22/2014 3:37:45 PM ,3766,20.91,20.57,0.35,0.0,3108,0.056,0.354,0.298,0.0,0.825,0.5,0.50,STABLE,0.00,0.13,473,40,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
4,0105,8/22/2014 3:48:15 PM ,3412,20.92,20.60,0.32,0.1,2799,0.056,0.325,0.269,0.0,0.820,0.5,0.50,STABLE,0.00,0.13,207,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
5,0105,8/22/2014 3:58:45 PM ,3539,20.91,20.59,0.33,0.1,2817,0.056,0.327,0.271,0.1,0.796,0.5,0.50,STABLE,0.03,0.16,67,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
6,0105,8/22/2014 4:09:15 PM ,3482,20.91,20.59,0.32,0.1,2680,0.056,0.314,0.258,0.1,0.770,0.5,0.50,DYNAMIC,-0.01,0.15,116,27,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
7,0105,8/22/2014 4:19:45 PM ,3198,20.91,20.61,0.30,0.1,2664,0.057,0.313,0.257,0.1,0.833,0.4,0.50,STABLE,0.08,0.23,96,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
8,0105,8/22/2014 4:30:15 PM ,3342,20.91,20.60,0.31,0.1,2769,0.057,0.323,0.267,0.1,0.828,0.5,0.49,STABLE,0.00,0.23,97,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
9,0105,8/22/2014 4:40:45 PM ,3054,20.91,20.63,0.28,0.1,2428,0.057,0.291,0.235,0.1,0.795,0.4,0.49,STABLE,-0.01,0.22,448,36,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
10,0105,8/22/2014 4:51:15 PM ,3297,20.91,20.60,0.30,0.2,2578,0.056,0.305,0.249,0.1,0.782,0.5,0.49,STABLE,0.01,0.23,319,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
11,0105,8/22/2014 5:01:45 PM ,3087,20.91,20.62,0.28,0.2,2380,0.057,0.286,0.230,0.1,0.771,0.4,0.49,STABLE,-0.01,0.22,224,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
12,0105,8/22/2014 5:12:15 PM ,3828,20.91,20.55,0.35,0.2,3022,0.057,0.348,0.291,0.2,0.790,0.5,0.49,STABLE,0.02,0.24,643,90,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
13,0105,8/22/2014 5:22:45 PM ,3118,20.91,20.62,0.29,0.2,2386,0.057,0.287,0.230,0.2,0.765,0.4,0.50,STABLE,-0.01,0.23,93,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
14,0105,8/22/2014 5:33:15 PM ,3291,20.91,20.61,0.30,0.2,2445,0.057,0.293,0.236,0.2,0.743,0.4,0.49,STABLE,-0.01,0.22,194,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
15,0105,8/22/2014 5:43:45 PM ,3123,20.90,20.62,0.29,0.2,2359,0.057,0.284,0.227,0.2,0.755,0.4,0.49,STABLE,0.02,0.24,121,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
16,0105,8/22/2014 5:54:15 PM ,3326,20.90,20.60,0.30,0.3,2514,0.057,0.300,0.243,0.2,0.756,0.5,0.49,STABLE,0.01,0.25,114,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
17,0105,8/22/2014 6:04:45 PM ,3330,20.90,20.60,0.31,0.3,2565,0.057,0.304,0.247,0.2,0.770,0.5,0.49,STABLE,-0.01,0.24,101,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
18,0105,8/22/2014 6:15:15 PM ,3845,20.90,20.55,0.36,0.3,3111,0.057,0.357,0.300,0.2,0.809,0.5,0.49,STABLE,0.05,0.29,215,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
19,0105,8/22/2014 6:25:45 PM ,3762,20.90,20.55,0.35,0.3,3151,0.057,0.361,0.304,0.2,0.838,0.5,0.49,STABLE,-0.01,0.28,770,82,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
20,0105,8/22/2014 6:36:15 PM ,4099,20.90,20.53,0.38,0.3,3153,0.057,0.361,0.304,0.3,0.769,0.6,0.49,STABLE,0.00,0.28,505,41,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
21,0105,8/22/2014 6:46:45 PM ,3415,20.90,20.59,0.31,0.3,2590,0.057,0.307,0.250,0.3,0.759,0.5,0.49,STABLE,0.00,0.28,129,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
22,0105,8/22/2014 6:57:15 PM ,3612,20.91,20.59,0.33,0.4,2606,0.057,0.309,0.251,0.3,0.722,0.5,0.49,STABLE,-0.01,0.27,61,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
23,0105,8/22/2014 7:07:45 PM ,4063,20.90,20.52,0.38,0.4,3367,0.057,0.382,0.325,0.3,0.829,0.6,0.49,STABLE,0.17,0.44,616,270,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
24,0105,8/22/2014 7:18:15 PM ,3520,20.90,20.57,0.33,0.4,3036,0.058,0.350,0.293,0.3,0.862,0.5,0.49,STABLE,-0.01,0.43,62,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
25,0105,8/22/2014 7:28:45 PM ,3840,20.90,20.54,0.36,0.4,3370,0.058,0.383,0.325,0.3,0.877,0.5,0.49,STABLE,0.00,0.43,394,46,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
26,0105,8/22/2014 7:39:15 PM ,3469,20.90,20.57,0.32,0.4,2971,0.058,0.345,0.287,0.3,0.857,0.5,0.49,STABLE,0.00,0.43,317,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
27,0105,8/22/2014 7:49:45 PM ,4084,20.90,20.51,0.38,0.5,3522,0.059,0.398,0.340,0.4,0.862,0.6,0.49,DYNAMIC,0.08,0.51,1099,587,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
28,0105,8/22/2014 8:00:15 PM ,4163,20.91,20.53,0.39,0.5,3463,0.059,0.393,0.334,0.4,0.832,0.6,0.49,STABLE,0.12,0.63,452,106,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
29,0105,8/22/2014 8:10:45 PM ,3858,20.90,20.54,0.36,0.5,3376,0.059,0.385,0.326,0.4,0.875,0.5,0.49,STABLE,0.00,0.63,138,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
30,0105,8/22/2014 8:21:15 PM ,3492,20.90,20.57,0.33,0.5,2946,0.059,0.344,0.284,0.4,0.844,0.5,0.49,STABLE,0.00,0.63,98,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
31,0105,8/22/2014 8:31:45 PM ,3732,20.89,20.55,0.35,0.5,3078,0.060,0.356,0.297,0.4,0.825,0.5,0.49,STABLE,0.20,0.83,203,34,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
32,0105,8/22/2014 8:42:15 PM ,3870,20.90,20.53,0.36,0.6,3438,0.060,0.391,0.332,0.4,0.888,0.5,0.49,STABLE,0.00,0.83,265,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
33,0105,8/22/2014 8:52:45 PM ,3457,20.90,20.57,0.32,0.6,2993,0.060,0.348,0.289,0.5,0.866,0.5,0.49,STABLE,0.00,0.83,15,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
34,0105,8/22/2014 9:03:15 PM ,3535,20.90,20.57,0.33,0.6,2962,0.060,0.346,0.286,0.5,0.838,0.5,0.49,STABLE,0.01,0.84,13,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
35,0105,8/22/2014 9:13:45 PM ,3317,20.90,20.58,0.31,0.6,2991,0.060,0.348,0.288,0.5,0.902,0.5,0.49,STABLE,0.24,1.08,312,137,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
36,0105,8/22/2014 9:24:15 PM ,3319,20.90,20.59,0.31,0.6,2894,0.060,0.339,0.279,0.5,0.872,0.5,0.49,STABLE,0.00,1.08,98,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
37,0105,8/22/2014 9:34:45 PM ,3279,20.90,20.59,0.31,0.6,2859,0.060,0.335,0.275,0.5,0.872,0.5,0.49,STABLE,0.00,1.08,157,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
38,0105,8/22/2014 9:45:15 PM ,3399,20.90,20.58,0.32,0.7,2886,0.060,0.338,0.278,0.5,0.849,0.5,0.49,STABLE,0.00,1.08,92,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
39,0105,8/22/2014 9:55:45 PM ,3417,20.90,20.58,0.32,0.7,2884,0.060,0.338,0.278,0.6,0.844,0.5,0.49,STABLE,0.00,1.08,152,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
40,0105,8/22/2014 10:06:15 PM ,3306,20.90,20.59,0.31,0.7,2782,0.060,0.328,0.268,0.6,0.841,0.5,0.49,STABLE,0.00,1.08,164,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
41,0105,8/22/2014 10:16:45 PM ,4110,20.90,20.51,0.39,0.7,3640,0.060,0.411,0.351,0.6,0.885,0.6,0.49,OVERLOAD,0.04,1.12,707,158,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
42,0105,8/22/2014 10:27:15 PM ,3874,20.90,20.53,0.36,0.7,3425,0.060,0.390,0.330,0.6,0.884,0.5,0.49,STABLE,0.00,1.12,346,59,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
43,0105,8/22/2014 10:37:45 PM ,3899,20.90,20.53,0.36,0.7,3354,0.060,0.384,0.323,0.6,0.860,0.5,0.49,STABLE,0.00,1.12,499,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
44,0105,8/22/2014 10:48:15 PM ,3626,20.90,20.56,0.34,0.8,2961,0.060,0.346,0.285,0.6,0.817,0.5,0.49,STABLE,0.00,1.12,109,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
45,0105,8/22/2014 10:58:45 PM ,4377,20.90,20.50,0.40,0.8,3301,0.060,0.379,0.318,0.6,0.754,0.6,0.49,STABLE,0.27,1.39,411,143,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
46,0105,8/22/2014 11:09:15 PM ,3307,20.90,20.59,0.31,0.8,2855,0.060,0.335,0.275,0.7,0.863,0.5,0.49,STABLE,-0.01,1.38,164,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
47,0105,8/22/2014 11:19:45 PM ,3152,20.90,20.60,0.30,0.8,2756,0.060,0.326,0.266,0.7,0.874,0.4,0.49,STABLE,0.00,1.38,58,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
48,0105,8/22/2014 11:30:15 PM ,3058,20.90,20.61,0.29,0.8,2618,0.060,0.312,0.252,0.7,0.856,0.4,0.49,STABLE,0.00,1.38,128,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
49,0105,8/22/2014 11:40:45 PM ,3216,20.89,20.58,0.30,0.9,2903,0.060,0.340,0.280,0.7,0.903,0.5,0.49,STABLE,0.02,1.40,328,74,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
50,0105,8/22/2014 11:51:15 PM ,3543,20.90,20.56,0.33,0.9,3118,0.060,0.361,0.300,0.7,0.880,0.5,0.49,STABLE,-0.01,1.39,502,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
51,0105,8/23/2014 12:01:45 AM ,3272,20.90,20.59,0.30,0.9,2709,0.060,0.321,0.261,0.7,0.828,0.5,0.49,STABLE,0.00,1.39,149,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
52,0105,8/23/2014 12:12:15 AM ,3970,20.90,20.53,0.37,0.9,3325,0.060,0.381,0.320,0.7,0.838,0.6,0.49,STABLE,0.16,1.55,371,69,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
53,0105,8/23/2014 12:22:45 AM ,3144,20.89,20.60,0.30,0.9,2771,0.061,0.327,0.267,0.8,0.881,0.4,0.49,STABLE,0.00,1.55,674,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
54,0105,8/23/2014 12:33:15 AM ,3008,20.89,20.61,0.28,0.9,2576,0.061,0.309,0.248,0.8,0.856,0.4,0.49,STABLE,0.00,1.55,44,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
55,0105,8/23/2014 12:43:45 AM ,3289,20.90,20.59,0.31,1.0,2903,0.061,0.340,0.280,0.8,0.883,0.5,0.49,STABLE,0.00,1.55,423,45,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
56,0105,8/23/2014 12:54:15 AM ,3922,20.90,20.53,0.37,1.0,3502,0.061,0.398,0.337,0.8,0.893,0.6,0.49,STABLE,0.14,1.69,359,131,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
57,0105,8/23/2014 1:04:45 AM ,4096,20.89,20.51,0.39,1.0,3631,0.061,0.410,0.350,0.8,0.886,0.6,0.49,STABLE,0.09,1.78,921,420,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
58,0105,8/23/2014 1:15:15 AM ,3921,20.90,20.53,0.37,1.0,3451,0.061,0.393,0.333,0.8,0.880,0.5,0.49,STABLE,0.00,1.78,312,46,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
59,0105,8/23/2014 1:25:45 AM ,3224,20.90,20.59,0.30,1.0,2744,0.061,0.325,0.264,0.9,0.851,0.4,0.49,STABLE,0.00,1.78,388,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
60,0105,8/23/2014 1:36:15 AM ,3485,20.90,20.57,0.32,1.0,2924,0.061,0.342,0.282,0.9,0.839,0.5,0.49,STABLE,0.00,1.78,268,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
61,0105,8/23/2014 1:46:45 AM ,3397,20.90,20.58,0.31,1.1,2734,0.061,0.324,0.263,0.9,0.805,0.5,0.49,STABLE,0.00,1.78,88,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
62,0105,8/23/2014 1:57:15 AM ,3049,20.90,20.61,0.28,1.1,2449,0.061,0.297,0.236,0.9,0.803,0.4,0.49,STABLE,-0.01,1.77,205,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
63,0105,8/23/2014 2:07:45 AM ,3526,20.90,20.57,0.33,1.1,2909,0.061,0.341,0.280,0.9,0.825,0.5,0.49,STABLE,0.00,1.77,347,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
64,0105,8/23/2014 2:18:15 AM ,3483,20.90,20.57,0.32,1.1,2809,0.061,0.333,0.273,0.9,0.806,0.5,0.49,STABLE,0.20,1.97,83,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
65,0105,8/23/2014 2:28:45 AM ,3586,20.90,20.56,0.34,1.1,3185,0.060,0.368,0.308,0.9,0.888,0.5,0.49,STABLE,0.00,1.97,330,27,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
66,0105,8/23/2014 2:39:15 AM ,3348,20.90,20.58,0.31,1.2,2825,0.060,0.333,0.272,1.0,0.844,0.5,0.49,STABLE,0.00,1.97,100,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
67,0105,8/23/2014 2:49:45 AM ,3367,20.90,20.59,0.31,1.2,2761,0.061,0.327,0.266,1.0,0.820,0.5,0.49,STABLE,0.00,1.97,11,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
68,0105,8/23/2014 3:00:15 AM ,3225,20.90,20.59,0.30,1.2,2684,0.060,0.320,0.260,1.0,0.832,0.4,0.49,STABLE,0.00,1.97,26,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
69,0105,8/23/2014 3:10:45 AM ,3292,20.90,20.59,0.30,1.2,2622,0.060,0.313,0.253,1.0,0.796,0.5,0.49,STABLE,0.00,1.97,59,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
70,0105,8/23/2014 3:21:15 AM ,3361,20.90,20.58,0.31,1.2,2773,0.060,0.327,0.267,1.0,0.825,0.5,0.49,STABLE,0.07,2.04,156,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
71,0105,8/23/2014 3:31:45 AM ,3034,20.90,20.61,0.28,1.2,2534,0.060,0.304,0.244,1.0,0.835,0.4,0.49,STABLE,0.01,2.05,229,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
72,0105,8/23/2014 3:42:15 AM ,3218,20.90,20.60,0.30,1.2,2688,0.060,0.319,0.259,1.0,0.835,0.4,0.49,STABLE,0.00,2.05,165,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
73,0105,8/23/2014 3:52:45 AM ,3124,20.90,20.61,0.29,1.3,2523,0.060,0.304,0.243,1.1,0.808,0.4,0.49,STABLE,0.00,2.05,55,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
74,0105,8/23/2014 4:03:15 AM ,3038,20.90,20.61,0.28,1.3,2460,0.060,0.297,0.237,1.1,0.810,0.4,0.49,STABLE,-0.01,2.04,417,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
75,0105,8/23/2014 4:13:45 AM ,3510,20.90,20.57,0.33,1.3,2929,0.060,0.343,0.282,1.1,0.835,0.5,0.49,STABLE,0.00,2.04,497,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
76,0105,8/23/2014 4:24:15 AM ,3287,20.89,20.59,0.31,1.3,2702,0.060,0.321,0.261,1.1,0.822,0.5,0.49,STABLE,0.00,2.04,246,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
77,0105,8/23/2014 4:34:45 AM ,3501,20.90,20.57,0.32,1.3,2817,0.060,0.332,0.272,1.1,0.805,0.5,0.49,STABLE,0.00,2.04,190,33,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
78,0105,8/23/2014 4:45:15 AM ,3392,20.90,20.59,0.31,1.3,2625,0.060,0.313,0.253,1.1,0.774,0.5,0.49,STABLE,0.00,2.04,134,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
79,0105,8/23/2014 4:55:45 AM ,3404,20.89,20.58,0.31,1.4,2639,0.060,0.314,0.254,1.1,0.775,0.5,0.49,STABLE,0.00,2.04,143,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
80,0105,8/23/2014 5:06:15 AM ,3981,20.90,20.53,0.37,1.4,3141,0.060,0.363,0.303,1.1,0.789,0.5,0.49,DYNAMIC,0.09,2.13,647,169,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
81,0105,8/23/2014 5:16:45 AM ,4156,20.89,20.51,0.39,1.4,3452,0.060,0.393,0.333,1.2,0.831,0.6,0.49,STABLE,0.07,2.20,1101,578,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
82,0105,8/23/2014 5:27:15 AM ,3563,20.89,20.56,0.33,1.4,3058,0.060,0.355,0.295,1.2,0.858,0.5,0.49,STABLE,0.00,2.20,520,89,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
83,0105,8/23/2014 5:37:45 AM ,3821,20.90,20.54,0.36,1.4,3190,0.060,0.368,0.307,1.2,0.835,0.5,0.49,STABLE,0.01,2.21,395,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
84,0105,8/23/2014 5:48:15 AM ,3350,20.89,20.58,0.31,1.5,2780,0.060,0.328,0.268,1.2,0.830,0.5,0.49,STABLE,0.00,2.21,388,48,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
85,0105,8/23/2014 5:58:45 AM ,3693,20.89,20.55,0.34,1.5,2950,0.061,0.345,0.284,1.2,0.799,0.5,0.49,OVERLOAD,0.12,2.33,290,77,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
86,0105,8/23/2014 6:09:15 AM ,4024,20.90,20.52,0.38,1.5,3488,0.061,0.397,0.336,1.2,0.867,0.6,0.49,STABLE,0.06,2.39,834,349,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
87,0105,8/23/2014 6:19:45 AM ,3851,20.90,20.53,0.36,1.5,3379,0.061,0.386,0.326,1.3,0.877,0.5,0.49,STABLE,0.14,2.53,479,201,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
88,0105,8/23/2014 6:30:15 AM ,3255,20.90,20.59,0.31,1.5,2904,0.061,0.341,0.280,1.3,0.892,0.5,0.49,STABLE,-0.01,2.52,103,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
89,0105,8/23/2014 6:40:45 AM ,3299,20.90,20.59,0.31,1.6,2801,0.061,0.331,0.270,1.3,0.849,0.5,0.49,STABLE,0.00,2.52,29,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
90,0105,8/23/2014 6:51:15 AM ,3196,20.90,20.60,0.30,1.6,2616,0.061,0.313,0.253,1.3,0.819,0.4,0.49,STABLE,0.00,2.52,90,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
91,0105,8/23/2014 7:01:45 AM ,4203,20.90,20.50,0.39,1.6,3595,0.061,0.408,0.347,1.3,0.855,0.6,0.49,STABLE,0.07,2.59,808,311,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
92,0105,8/23/2014 7:12:15 AM ,4013,20.89,20.52,0.38,1.6,3509,0.061,0.399,0.338,1.3,0.874,0.6,0.49,STABLE,0.01,2.60,767,333,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
93,0105,8/23/2014 7:22:45 AM ,4023,20.89,20.52,0.38,1.6,3440,0.061,0.392,0.331,1.4,0.855,0.6,0.49,STABLE,0.07,2.67,1070,499,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
94,0105,8/23/2014 7:33:15 AM ,3624,20.90,20.56,0.34,1.6,3137,0.061,0.363,0.302,1.4,0.866,0.5,0.49,STABLE,0.00,2.67,562,80,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
95,0105,8/23/2014 7:43:45 AM ,3769,20.90,20.54,0.35,1.7,3255,0.061,0.374,0.314,1.4,0.864,0.5,0.49,STABLE,0.10,2.77,422,117,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
96,0105,8/23/2014 7:54:15 AM ,3314,20.90,20.59,0.31,1.7,2827,0.061,0.333,0.272,1.4,0.853,0.5,0.49,STABLE,0.00,2.77,131,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
97,0105,8/23/2014 8:04:45 AM ,3342,20.90,20.59,0.31,1.7,2640,0.060,0.317,0.257,1.4,0.790,0.5,0.49,STABLE,-0.01,2.76,69,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
98,0105,8/23/2014 8:15:15 AM ,3321,20.89,20.59,0.31,1.7,2642,0.060,0.315,0.254,1.4,0.796,0.5,0.50,STABLE,-0.01,2.75,43,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
99,0105,8/23/2014 8:25:45 AM ,2713,20.89,20.64,0.25,1.7,2166,0.060,0.269,0.209,1.4,0.798,0.4,0.50,STABLE,0.01,2.76,34,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
100,0105,8/23/2014 8:36:15 AM ,3109,20.90,20.61,0.29,1.7,2472,0.060,0.298,0.238,1.5,0.795,0.4,0.50,STABLE,-0.01,2.75,216,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
101,0105,8/23/2014 8:46:45 AM ,3582,20.89,20.56,0.33,1.8,2979,0.060,0.346,0.287,1.5,0.832,0.5,0.50,STABLE,0.00,2.75,255,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
102,0105,8/23/2014 8:57:15 AM ,4099,20.90,20.52,0.38,1.8,3371,0.060,0.384,0.325,1.5,0.823,0.6,0.50,STABLE,0.09,2.84,688,259,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
103,0105,8/23/2014 9:07:45 AM ,3619,20.90,20.56,0.34,1.8,3202,0.060,0.368,0.308,1.5,0.885,0.5,0.49,STABLE,0.01,2.85,510,146,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
104,0105,8/23/2014 9:18:15 AM ,3046,20.89,20.61,0.29,1.8,2632,0.059,0.316,0.256,1.5,0.864,0.4,0.49,STABLE,-0.01,2.84,332,38,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
105,0105,8/23/2014 9:28:45 AM ,3282,20.90,20.59,0.31,1.8,2635,0.059,0.315,0.256,1.5,0.803,0.5,0.49,STABLE,0.01,2.85,589,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
106,0105,8/23/2014 9:39:15 AM ,3345,20.90,20.59,0.31,1.8,2606,0.059,0.310,0.251,1.5,0.779,0.5,0.49,STABLE,-0.01,2.84,280,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
