Oxymax CSV File 

CSV Generation Date,7/11/2017 3:32:05 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0104
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,KO2
Subject Mass (G), 26 
ko351,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
511,0104,8/26/2014 8:30:15 AM ,2733,20.89,20.67,0.23,8.5,2124,0.062,0.247,0.185,6.9,0.777,0.3,0.50,STABLE,0.00,10.14,22,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
512,0104,8/26/2014 8:40:45 AM ,2628,20.89,20.67,0.22,8.6,2048,0.062,0.240,0.178,7.0,0.780,0.3,0.50,STABLE,0.00,10.14,12,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
513,0104,8/26/2014 8:51:15 AM ,3248,20.89,20.62,0.27,8.6,2551,0.062,0.284,0.222,7.0,0.785,0.4,0.50,STABLE,0.11,10.25,105,33,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
514,0104,8/26/2014 9:01:45 AM ,3706,20.89,20.58,0.31,8.6,3051,0.062,0.327,0.265,7.0,0.823,0.5,0.50,STABLE,0.01,10.26,498,181,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
515,0104,8/26/2014 9:12:15 AM ,3697,20.89,20.58,0.31,8.6,3133,0.062,0.336,0.274,7.0,0.847,0.5,0.50,STABLE,0.00,10.26,259,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
516,0104,8/26/2014 9:22:45 AM ,3485,20.89,20.60,0.29,8.6,2782,0.061,0.304,0.242,7.0,0.798,0.4,0.50,STABLE,0.00,10.26,39,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
517,0104,8/26/2014 9:33:15 AM ,3383,20.89,20.61,0.29,8.6,2621,0.061,0.293,0.232,7.0,0.775,0.4,0.49,STABLE,0.01,10.27,18,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
518,0104,8/26/2014 9:43:45 AM ,3214,20.90,20.63,0.27,8.7,2554,0.061,0.284,0.223,7.0,0.795,0.4,0.50,STABLE,-0.01,10.26,2,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
519,0104,8/26/2014 9:54:15 AM ,3037,20.89,20.64,0.25,8.7,2305,0.061,0.262,0.201,7.0,0.759,0.4,0.50,STABLE,0.00,10.26,32,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
520,0104,8/26/2014 10:04:45 AM ,2985,20.89,20.65,0.25,8.7,2358,0.061,0.266,0.205,7.0,0.790,0.4,0.50,STABLE,0.00,10.26,20,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
521,0104,8/26/2014 10:15:15 AM ,2553,20.89,20.68,0.21,8.7,2057,0.060,0.240,0.179,7.1,0.806,0.3,0.50,STABLE,0.00,10.26,12,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
522,0104,8/26/2014 10:25:45 AM ,2834,20.90,20.66,0.24,8.7,2232,0.060,0.255,0.194,7.1,0.787,0.4,0.50,STABLE,0.00,10.26,24,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
523,0104,8/26/2014 10:36:15 AM ,2842,20.89,20.66,0.24,8.7,2248,0.060,0.256,0.196,7.1,0.791,0.4,0.50,STABLE,0.00,10.26,9,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
524,0104,8/26/2014 10:46:45 AM ,3321,20.89,20.62,0.28,8.7,2687,0.060,0.294,0.234,7.1,0.809,0.4,0.50,STABLE,0.13,10.39,60,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
525,0104,8/26/2014 10:57:15 AM ,4074,20.89,20.55,0.35,8.7,3687,0.060,0.381,0.321,7.1,0.905,0.5,0.50,STABLE,0.00,10.39,416,193,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
526,0104,8/26/2014 11:07:45 AM ,3534,20.90,20.60,0.30,8.8,3072,0.060,0.327,0.268,7.1,0.869,0.4,0.50,STABLE,0.00,10.39,164,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
527,0104,8/26/2014 11:18:15 AM ,3736,20.90,20.58,0.31,8.8,3076,0.060,0.328,0.268,7.1,0.823,0.5,0.50,STABLE,0.00,10.39,163,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
528,0104,8/26/2014 11:28:45 AM ,3271,20.90,20.62,0.27,8.8,2606,0.060,0.288,0.228,7.1,0.797,0.4,0.49,STABLE,0.00,10.39,36,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
529,0104,8/26/2014 11:39:15 AM ,3398,20.90,20.62,0.28,8.8,2650,0.059,0.291,0.232,7.2,0.780,0.4,0.50,STABLE,0.00,10.39,24,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
530,0104,8/26/2014 11:49:45 AM ,2865,20.90,20.66,0.24,8.8,2323,0.060,0.265,0.205,7.2,0.811,0.4,0.49,STABLE,0.00,10.39,0,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
531,0104,8/26/2014 12:00:15 PM ,3180,20.92,20.65,0.26,8.8,2399,0.060,0.268,0.209,7.2,0.754,0.4,0.50,STABLE,0.00,10.39,4,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
532,0104,8/26/2014 12:10:45 PM ,2966,20.90,20.66,0.25,8.9,2447,0.060,0.272,0.213,7.2,0.825,0.4,0.50,STABLE,0.00,10.39,22,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
533,0104,8/26/2014 12:21:15 PM ,3420,20.90,20.61,0.29,8.9,2889,0.059,0.310,0.251,7.2,0.845,0.4,0.50,STABLE,0.00,10.39,94,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
534,0104,8/26/2014 12:31:45 PM ,3595,20.90,20.60,0.31,8.9,2987,0.059,0.323,0.264,7.2,0.831,0.5,0.49,STABLE,0.01,10.40,324,101,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
535,0104,8/26/2014 12:42:15 PM ,3296,20.90,20.63,0.27,8.9,2556,0.059,0.282,0.222,7.2,0.776,0.4,0.50,STABLE,-0.01,10.39,126,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
536,0104,8/26/2014 12:52:45 PM ,3226,20.90,20.63,0.27,8.9,2517,0.059,0.278,0.219,7.2,0.780,0.4,0.50,STABLE,0.01,10.40,59,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
537,0104,8/26/2014 1:03:15 PM ,2986,20.90,20.65,0.25,8.9,2402,0.059,0.268,0.209,7.3,0.804,0.4,0.50,STABLE,0.00,10.40,70,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
538,0104,8/26/2014 1:13:45 PM ,3317,20.90,20.63,0.28,8.9,2590,0.059,0.284,0.226,7.3,0.781,0.4,0.50,STABLE,0.05,10.45,74,34,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
539,0104,8/26/2014 1:24:15 PM ,3257,20.90,20.63,0.27,9.0,2635,0.058,0.288,0.230,7.3,0.809,0.4,0.50,STABLE,0.01,10.46,40,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
540,0104,8/26/2014 1:34:45 PM ,3103,20.90,20.64,0.26,9.0,2546,0.058,0.280,0.222,7.3,0.820,0.4,0.50,STABLE,-0.01,10.45,3,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
541,0104,8/26/2014 1:45:15 PM ,2789,20.90,20.66,0.23,9.0,2315,0.058,0.260,0.202,7.3,0.830,0.4,0.50,STABLE,0.01,10.46,36,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
542,0104,8/26/2014 1:55:45 PM ,2952,20.90,20.65,0.25,9.0,2446,0.058,0.271,0.213,7.3,0.829,0.4,0.50,STABLE,-0.01,10.45,7,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
543,0104,8/26/2014 2:06:15 PM ,3077,20.90,20.64,0.26,9.0,2575,0.058,0.282,0.224,7.3,0.837,0.4,0.50,STABLE,0.11,10.56,70,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
544,0104,8/26/2014 2:16:45 PM ,3602,20.90,20.59,0.31,9.0,3226,0.058,0.343,0.285,7.3,0.895,0.5,0.49,STABLE,0.00,10.56,311,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
545,0104,8/26/2014 2:27:15 PM ,3436,20.90,20.60,0.29,9.0,3087,0.058,0.327,0.269,7.3,0.898,0.4,0.50,STABLE,0.00,10.56,289,23,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
546,0104,8/26/2014 2:37:45 PM ,3308,20.90,20.62,0.28,9.1,2681,0.058,0.296,0.238,7.4,0.810,0.4,0.49,STABLE,0.00,10.56,17,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
547,0104,8/26/2014 2:48:15 PM ,2999,20.90,20.65,0.25,9.1,2437,0.058,0.271,0.213,7.4,0.812,0.4,0.50,STABLE,0.00,10.56,3,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
548,0104,8/26/2014 2:58:45 PM ,2952,20.90,20.64,0.25,9.1,2468,0.057,0.276,0.218,7.4,0.836,0.4,0.49,STABLE,0.01,10.57,35,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
549,0104,8/26/2014 3:09:15 PM ,3176,20.90,20.63,0.27,9.1,2552,0.057,0.280,0.223,7.4,0.804,0.4,0.50,STABLE,-0.01,10.56,19,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
550,0104,8/26/2014 3:19:45 PM ,2914,20.90,20.65,0.25,9.1,2465,0.057,0.273,0.216,7.4,0.846,0.4,0.50,STABLE,0.05,10.61,91,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
551,0104,8/26/2014 3:30:15 PM ,2936,20.90,20.65,0.25,9.1,2435,0.057,0.270,0.212,7.4,0.829,0.4,0.50,STABLE,-0.01,10.60,17,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
552,0104,8/26/2014 3:40:45 PM ,2985,20.90,20.65,0.25,9.1,2481,0.057,0.274,0.216,7.4,0.831,0.4,0.50,STABLE,0.00,10.60,16,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
553,0104,8/26/2014 3:51:15 PM ,3189,20.90,20.63,0.27,9.2,2626,0.057,0.286,0.229,7.4,0.823,0.4,0.50,STABLE,0.01,10.61,68,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
554,0104,8/26/2014 4:01:45 PM ,3326,20.90,20.62,0.28,9.2,2737,0.057,0.296,0.239,7.5,0.823,0.4,0.50,STABLE,-0.01,10.60,111,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
555,0104,8/26/2014 4:12:15 PM ,4652,20.90,20.51,0.39,9.2,3936,0.057,0.400,0.343,7.5,0.846,0.6,0.50,STABLE,0.09,10.69,651,296,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
556,0104,8/26/2014 4:22:45 PM ,4248,20.90,20.54,0.36,9.2,3569,0.057,0.368,0.311,7.5,0.840,0.5,0.50,STABLE,0.01,10.70,1089,614,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
557,0104,8/26/2014 4:33:15 PM ,3442,20.90,20.61,0.29,9.2,3002,0.058,0.319,0.261,7.5,0.872,0.4,0.50,STABLE,0.00,10.70,283,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
558,0104,8/26/2014 4:43:45 PM ,3525,20.90,20.60,0.30,9.2,2961,0.058,0.316,0.258,7.5,0.840,0.4,0.50,STABLE,0.00,10.70,218,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
559,0104,8/26/2014 4:54:15 PM ,3382,20.90,20.62,0.28,9.3,2642,0.057,0.288,0.230,7.5,0.781,0.4,0.50,STABLE,0.00,10.70,18,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
560,0104,8/26/2014 5:04:45 PM ,3054,20.90,20.65,0.25,9.3,2350,0.057,0.262,0.205,7.5,0.769,0.4,0.50,STABLE,0.00,10.70,11,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
561,0104,8/26/2014 5:15:15 PM ,2999,20.90,20.65,0.25,9.3,2323,0.058,0.260,0.202,7.5,0.775,0.4,0.50,STABLE,0.00,10.70,13,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
562,0104,8/26/2014 5:25:45 PM ,3914,20.90,20.57,0.33,9.3,3188,0.058,0.335,0.277,7.6,0.815,0.5,0.50,STABLE,0.17,10.87,228,65,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
563,0104,8/26/2014 5:36:15 PM ,3623,20.90,20.60,0.31,9.3,3110,0.058,0.329,0.272,7.6,0.859,0.5,0.50,STABLE,0.00,10.87,396,73,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
564,0104,8/26/2014 5:46:45 PM ,3356,20.90,20.62,0.28,9.3,2796,0.058,0.301,0.243,7.6,0.833,0.4,0.50,STABLE,0.01,10.88,87,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
565,0104,8/26/2014 5:57:15 PM ,3815,20.91,20.59,0.32,9.4,3108,0.058,0.328,0.270,7.6,0.815,0.5,0.50,STABLE,0.04,10.92,215,84,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
566,0104,8/26/2014 6:07:45 PM ,3181,20.91,20.64,0.27,9.4,2739,0.058,0.296,0.238,7.6,0.861,0.4,0.50,STABLE,0.00,10.92,95,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
567,0104,8/26/2014 6:18:15 PM ,3487,20.91,20.62,0.29,9.4,2890,0.058,0.310,0.252,7.6,0.829,0.4,0.50,STABLE,0.13,11.05,58,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
568,0104,8/26/2014 6:28:45 PM ,3122,20.91,20.64,0.26,9.4,2704,0.058,0.293,0.235,7.6,0.866,0.4,0.50,STABLE,0.00,11.05,3,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
569,0104,8/26/2014 6:39:15 PM ,3672,20.91,20.60,0.31,9.4,3139,0.058,0.331,0.273,7.7,0.855,0.5,0.50,STABLE,0.00,11.05,73,33,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
570,0104,8/26/2014 6:49:45 PM ,4326,20.90,20.53,0.37,9.4,3816,0.058,0.390,0.332,7.7,0.882,0.6,0.50,STABLE,0.00,11.05,197,44,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
571,0104,8/26/2014 7:00:15 PM ,5102,20.90,20.47,0.43,9.5,4328,0.058,0.435,0.377,7.7,0.848,0.6,0.50,STABLE,0.00,11.05,1054,648,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
572,0104,8/26/2014 7:10:45 PM ,4450,20.90,20.52,0.38,9.5,3672,0.058,0.382,0.324,7.7,0.825,0.6,0.49,STABLE,0.12,11.17,1412,865,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
573,0104,8/26/2014 7:21:15 PM ,4090,20.90,20.55,0.35,9.5,3603,0.059,0.373,0.314,7.7,0.881,0.5,0.50,STABLE,0.02,11.19,527,203,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
574,0104,8/26/2014 7:31:45 PM ,3866,20.90,20.57,0.33,9.5,3250,0.059,0.346,0.287,7.7,0.841,0.5,0.49,STABLE,0.00,11.19,432,105,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
575,0104,8/26/2014 7:42:15 PM ,3534,20.90,20.60,0.30,9.5,2872,0.059,0.310,0.251,7.8,0.813,0.4,0.50,STABLE,0.00,11.19,185,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
576,0104,8/26/2014 7:52:45 PM ,4895,20.90,20.49,0.41,9.5,3977,0.059,0.406,0.347,7.8,0.812,0.6,0.50,STABLE,0.02,11.21,679,274,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
577,0104,8/26/2014 8:03:15 PM ,5115,20.89,20.46,0.43,9.6,4372,0.060,0.440,0.381,7.8,0.855,0.6,0.50,DYNAMIC,0.23,11.44,1369,798,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
578,0104,8/26/2014 8:13:45 PM ,4337,20.90,20.53,0.37,9.6,3719,0.060,0.384,0.324,7.8,0.858,0.5,0.50,STABLE,0.05,11.49,703,265,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
579,0104,8/26/2014 8:24:15 PM ,3606,20.89,20.59,0.31,9.6,3068,0.060,0.329,0.269,7.8,0.851,0.5,0.49,STABLE,0.00,11.49,254,78,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
580,0104,8/26/2014 8:34:45 PM ,3597,20.89,20.59,0.30,9.6,2923,0.060,0.315,0.255,7.8,0.813,0.5,0.50,STABLE,0.00,11.49,35,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
581,0104,8/26/2014 8:45:15 PM ,3895,20.89,20.57,0.33,9.6,3182,0.060,0.338,0.277,7.9,0.817,0.5,0.50,STABLE,0.00,11.49,22,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
582,0104,8/26/2014 8:55:45 PM ,4793,20.89,20.49,0.40,9.7,4069,0.060,0.415,0.355,7.9,0.849,0.6,0.50,STABLE,0.00,11.49,244,31,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
583,0104,8/26/2014 9:06:15 PM ,4868,20.89,20.48,0.41,9.7,4080,0.060,0.416,0.355,7.9,0.838,0.6,0.50,DYNAMIC,0.13,11.62,1456,847,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
584,0104,8/26/2014 9:16:45 PM ,4227,20.89,20.54,0.36,9.7,3633,0.060,0.377,0.317,7.9,0.859,0.5,0.50,STABLE,0.02,11.64,542,187,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
585,0104,8/26/2014 9:27:15 PM ,3918,20.89,20.56,0.33,9.7,3256,0.060,0.344,0.284,7.9,0.831,0.5,0.50,STABLE,0.00,11.64,91,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
586,0104,8/26/2014 9:37:45 PM ,3736,20.89,20.58,0.31,9.7,3077,0.060,0.329,0.268,7.9,0.824,0.5,0.50,STABLE,0.00,11.64,132,44,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
587,0104,8/26/2014 9:48:15 PM ,4330,20.89,20.53,0.36,9.8,3513,0.061,0.367,0.306,7.9,0.811,0.5,0.50,STABLE,-0.01,11.63,224,56,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
588,0104,8/26/2014 9:58:45 PM ,5023,20.89,20.47,0.42,9.8,4315,0.061,0.437,0.376,8.0,0.859,0.6,0.50,DYNAMIC,0.03,11.66,999,499,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
589,0104,8/26/2014 10:09:15 PM ,4600,20.89,20.50,0.39,9.8,3969,0.061,0.407,0.346,8.0,0.863,0.6,0.50,STABLE,0.09,11.75,783,410,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
590,0104,8/26/2014 10:19:45 PM ,3791,20.89,20.57,0.32,9.8,3225,0.061,0.342,0.281,8.0,0.851,0.5,0.50,STABLE,0.00,11.75,173,50,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
591,0104,8/26/2014 10:30:15 PM ,3901,20.89,20.57,0.33,9.8,3177,0.061,0.338,0.277,8.0,0.814,0.5,0.50,STABLE,0.00,11.75,18,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
592,0104,8/26/2014 10:40:45 PM ,4099,20.89,20.55,0.34,9.9,3330,0.061,0.351,0.290,8.0,0.812,0.5,0.50,STABLE,0.00,11.75,115,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
593,0104,8/26/2014 10:51:15 PM ,5115,20.89,20.46,0.43,9.9,4300,0.061,0.435,0.375,8.0,0.841,0.6,0.50,DYNAMIC,0.04,11.79,1117,623,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
594,0104,8/26/2014 11:01:45 PM ,4761,20.89,20.49,0.40,9.9,4006,0.061,0.410,0.349,8.1,0.841,0.6,0.50,NO RESPONSE,0.07,11.86,785,339,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
595,0104,8/26/2014 11:12:15 PM ,4266,20.89,20.53,0.36,9.9,3564,0.061,0.372,0.311,8.1,0.835,0.5,0.50,STABLE,0.06,11.92,560,213,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
596,0104,8/26/2014 11:22:45 PM ,3603,20.89,20.58,0.31,9.9,3054,0.061,0.331,0.270,8.1,0.848,0.5,0.49,STABLE,-0.01,11.91,205,28,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
597,0104,8/26/2014 11:33:15 PM ,3886,20.89,20.57,0.33,10.0,3238,0.061,0.344,0.283,8.1,0.833,0.5,0.50,STABLE,0.00,11.91,195,34,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
598,0104,8/26/2014 11:43:45 PM ,4671,20.89,20.50,0.40,10.0,3866,0.061,0.403,0.342,8.1,0.828,0.6,0.49,STABLE,0.02,11.93,876,444,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
599,0104,8/26/2014 11:54:15 PM ,3985,20.89,20.56,0.33,10.0,3258,0.061,0.346,0.284,8.1,0.818,0.5,0.50,STABLE,0.02,11.95,217,66,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
600,0104,8/27/2014 12:04:45 AM ,4873,20.89,20.48,0.41,10.0,3815,0.061,0.394,0.333,8.2,0.783,0.6,0.50,STABLE,0.00,11.95,452,94,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
601,0104,8/27/2014 12:15:15 AM ,3499,20.89,20.60,0.29,10.0,2907,0.061,0.315,0.253,8.2,0.831,0.4,0.50,STABLE,-0.01,11.94,211,43,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
602,0104,8/27/2014 12:25:45 AM ,3691,20.89,20.58,0.31,10.1,2933,0.061,0.317,0.256,8.2,0.795,0.5,0.50,STABLE,0.00,11.94,19,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
603,0104,8/27/2014 12:36:15 AM ,3688,20.89,20.59,0.31,10.1,2851,0.061,0.310,0.249,8.2,0.773,0.5,0.50,STABLE,0.00,11.94,194,70,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
604,0104,8/27/2014 12:46:45 AM ,4612,20.89,20.50,0.39,10.1,3783,0.061,0.391,0.330,8.2,0.820,0.6,0.50,STABLE,0.06,12.00,813,281,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
605,0104,8/27/2014 12:57:15 AM ,4684,20.89,20.50,0.39,10.1,3866,0.061,0.398,0.337,8.2,0.825,0.6,0.50,STABLE,0.07,12.07,854,463,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
606,0104,8/27/2014 1:07:45 AM ,3677,20.89,20.58,0.31,10.1,2972,0.061,0.320,0.259,8.3,0.808,0.5,0.50,STABLE,0.00,12.07,182,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
607,0104,8/27/2014 1:18:15 AM ,4325,20.89,20.53,0.36,10.1,3449,0.061,0.362,0.301,8.3,0.798,0.5,0.50,STABLE,0.00,12.07,143,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
608,0104,8/27/2014 1:28:45 AM ,4141,20.89,20.55,0.35,10.2,3261,0.061,0.345,0.284,8.3,0.788,0.5,0.50,STABLE,0.00,12.07,58,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
609,0104,8/27/2014 1:39:15 AM ,4344,20.89,20.53,0.36,10.2,3331,0.061,0.352,0.291,8.3,0.767,0.5,0.50,STABLE,0.00,12.07,159,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
610,0104,8/27/2014 1:49:45 AM ,5067,20.89,20.46,0.43,10.2,4131,0.061,0.422,0.361,8.3,0.815,0.6,0.50,STABLE,0.02,12.09,1079,616,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
611,0104,8/27/2014 2:00:15 AM ,4775,20.89,20.49,0.40,10.2,3887,0.061,0.400,0.339,8.3,0.814,0.6,0.50,DYNAMIC,0.04,12.13,1162,667,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
612,0104,8/27/2014 2:10:45 AM ,4181,20.89,20.54,0.35,10.2,3496,0.061,0.366,0.305,8.3,0.836,0.5,0.50,STABLE,0.02,12.15,467,126,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
613,0104,8/27/2014 2:21:15 AM ,4219,20.89,20.54,0.35,10.3,3368,0.061,0.355,0.294,8.4,0.798,0.5,0.50,STABLE,0.00,12.15,276,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
614,0104,8/27/2014 2:31:45 AM ,3699,20.89,20.58,0.31,10.3,2904,0.061,0.315,0.253,8.4,0.785,0.5,0.50,STABLE,0.00,12.15,115,23,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
615,0104,8/27/2014 2:42:15 AM ,4249,20.89,20.54,0.35,10.3,3174,0.061,0.339,0.278,8.4,0.747,0.5,0.50,STABLE,0.00,12.15,66,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
616,0104,8/27/2014 2:52:45 AM ,3859,20.89,20.57,0.32,10.3,3047,0.061,0.327,0.266,8.4,0.790,0.5,0.50,STABLE,0.00,12.15,357,94,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
