Oxymax CSV File 

CSV Generation Date,7/11/2017 3:31:58 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0101
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,WT1
Subject Mass (G), 27.1 
wt 352,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
573,0101,8/26/2014 7:16:45 PM ,4323,20.90,20.51,0.38,9.6,3669,0.059,0.395,0.337,8.0,0.849,0.6,0.49,STABLE,0.00,14.62,553,108,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
574,0101,8/26/2014 7:27:15 PM ,3790,20.90,20.57,0.33,9.6,3071,0.059,0.341,0.282,8.0,0.810,0.5,0.49,STABLE,0.00,14.62,148,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
575,0101,8/26/2014 7:37:45 PM ,4923,20.90,20.46,0.44,9.6,4126,0.059,0.438,0.379,8.0,0.838,0.6,0.49,STABLE,0.12,14.74,1248,664,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
576,0101,8/26/2014 7:48:15 PM ,4234,20.90,20.52,0.38,9.6,3687,0.059,0.398,0.339,8.1,0.871,0.6,0.49,STABLE,0.03,14.77,510,113,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
577,0101,8/26/2014 7:58:45 PM ,3511,20.89,20.58,0.31,9.6,2905,0.060,0.326,0.266,8.1,0.827,0.5,0.49,STABLE,0.00,14.77,59,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
578,0101,8/26/2014 8:09:15 PM ,4857,20.90,20.47,0.43,9.7,3831,0.060,0.411,0.352,8.1,0.789,0.6,0.49,STABLE,-0.01,14.76,710,312,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
579,0101,8/26/2014 8:19:45 PM ,3777,20.89,20.56,0.34,9.7,3222,0.060,0.355,0.296,8.1,0.853,0.5,0.49,STABLE,0.15,14.91,686,281,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
580,0101,8/26/2014 8:30:15 PM ,3688,20.89,20.57,0.33,9.7,3166,0.060,0.350,0.291,8.1,0.858,0.5,0.49,DYNAMIC,0.10,15.01,267,131,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
581,0101,8/26/2014 8:40:45 PM ,4022,20.89,20.53,0.36,9.7,3631,0.060,0.393,0.333,8.1,0.903,0.5,0.49,STABLE,0.07,15.08,552,134,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
582,0101,8/26/2014 8:51:15 PM ,3584,20.89,20.57,0.32,9.7,3101,0.060,0.345,0.285,8.2,0.865,0.5,0.49,STABLE,0.00,15.08,185,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
583,0101,8/26/2014 9:01:45 PM ,4315,20.89,20.50,0.39,9.7,3922,0.060,0.420,0.360,8.2,0.909,0.6,0.49,STABLE,0.09,15.17,506,120,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
584,0101,8/26/2014 9:12:15 PM ,3391,20.89,20.59,0.30,9.8,3021,0.060,0.337,0.277,8.2,0.891,0.5,0.49,STABLE,0.00,15.17,258,81,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
585,0101,8/26/2014 9:22:45 PM ,4116,20.89,20.53,0.37,9.8,3528,0.060,0.384,0.324,8.2,0.857,0.5,0.49,STABLE,0.15,15.32,555,210,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
586,0101,8/26/2014 9:33:15 PM ,3213,20.89,20.61,0.29,9.8,2850,0.060,0.322,0.261,8.2,0.887,0.4,0.49,STABLE,0.00,15.32,44,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
587,0101,8/26/2014 9:43:45 PM ,4111,20.89,20.52,0.37,9.8,3636,0.061,0.395,0.334,8.2,0.885,0.5,0.49,STABLE,0.05,15.37,535,48,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
588,0101,8/26/2014 9:54:15 PM ,3629,20.89,20.57,0.33,9.8,3237,0.061,0.358,0.297,8.3,0.892,0.5,0.49,STABLE,0.00,15.37,186,30,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
589,0101,8/26/2014 10:04:45 PM ,3691,20.89,20.56,0.33,9.9,3148,0.061,0.350,0.289,8.3,0.853,0.5,0.49,STABLE,0.00,15.37,75,28,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
590,0101,8/26/2014 10:15:15 PM ,4267,20.89,20.51,0.38,9.9,3719,0.061,0.402,0.341,8.3,0.872,0.6,0.49,STABLE,0.06,15.43,230,75,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
591,0101,8/26/2014 10:25:45 PM ,4757,20.89,20.46,0.43,9.9,4282,0.061,0.455,0.394,8.3,0.900,0.6,0.49,DYNAMIC,0.08,15.51,1206,642,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
592,0101,8/26/2014 10:36:15 PM ,4062,20.89,20.53,0.36,9.9,3610,0.061,0.392,0.332,8.3,0.889,0.5,0.49,STABLE,0.01,15.52,491,159,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
593,0101,8/26/2014 10:46:45 PM ,3288,20.89,20.60,0.29,9.9,2831,0.061,0.321,0.260,8.3,0.861,0.4,0.49,STABLE,0.00,15.52,127,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
594,0101,8/26/2014 10:57:15 PM ,4156,20.89,20.53,0.37,10.0,3417,0.061,0.374,0.314,8.4,0.822,0.5,0.49,STABLE,0.17,15.69,251,102,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
595,0101,8/26/2014 11:07:45 PM ,3228,20.89,20.60,0.29,10.0,2843,0.061,0.323,0.262,8.4,0.881,0.4,0.49,STABLE,0.00,15.69,114,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
596,0101,8/26/2014 11:18:15 PM ,3411,20.89,20.59,0.31,10.0,2979,0.061,0.335,0.274,8.4,0.873,0.5,0.49,STABLE,0.00,15.69,66,31,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
597,0101,8/26/2014 11:28:45 PM ,3585,20.89,20.57,0.32,10.0,3005,0.061,0.337,0.276,8.4,0.838,0.5,0.49,DYNAMIC,0.00,15.69,276,45,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
598,0101,8/26/2014 11:39:15 PM ,4822,20.89,20.46,0.43,10.0,4397,0.061,0.465,0.403,8.4,0.912,0.6,0.49,STABLE,0.16,15.85,926,437,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
599,0101,8/26/2014 11:49:45 PM ,3527,20.89,20.57,0.32,10.0,3144,0.061,0.350,0.289,8.4,0.891,0.5,0.49,STABLE,0.00,15.85,365,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
600,0101,8/27/2014 12:00:15 AM ,3636,20.89,20.57,0.32,10.1,3179,0.061,0.353,0.292,8.5,0.875,0.5,0.49,STABLE,0.00,15.85,495,76,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
601,0101,8/27/2014 12:10:45 AM ,3554,20.89,20.58,0.31,10.1,2946,0.061,0.332,0.271,8.5,0.829,0.5,0.49,STABLE,0.00,15.85,210,23,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
602,0101,8/27/2014 12:21:15 AM ,3330,20.89,20.59,0.30,10.1,2925,0.061,0.330,0.269,8.5,0.878,0.4,0.49,STABLE,0.09,15.94,252,90,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
603,0101,8/27/2014 12:31:45 AM ,3545,20.89,20.57,0.32,10.1,3081,0.061,0.344,0.283,8.5,0.869,0.5,0.49,STABLE,0.00,15.94,42,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
604,0101,8/27/2014 12:42:15 AM ,4459,20.89,20.49,0.40,10.1,3924,0.061,0.421,0.360,8.5,0.880,0.6,0.49,STABLE,0.10,16.04,568,237,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
605,0101,8/27/2014 12:52:45 AM ,4070,20.89,20.53,0.37,10.1,3621,0.061,0.394,0.333,8.5,0.890,0.5,0.49,STABLE,0.05,16.09,517,111,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
606,0101,8/27/2014 1:03:15 AM ,3235,20.89,20.60,0.29,10.2,2805,0.061,0.318,0.257,8.5,0.867,0.4,0.49,STABLE,0.00,16.09,206,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
607,0101,8/27/2014 1:13:45 AM ,3841,20.89,20.55,0.34,10.2,3219,0.061,0.357,0.296,8.6,0.838,0.5,0.49,STABLE,0.16,16.25,437,151,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
608,0101,8/27/2014 1:24:15 AM ,4481,20.89,20.49,0.40,10.2,4019,0.061,0.430,0.369,8.6,0.897,0.6,0.49,STABLE,0.08,16.33,1079,493,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
609,0101,8/27/2014 1:34:45 AM ,4107,20.89,20.52,0.37,10.2,3597,0.061,0.392,0.331,8.6,0.876,0.5,0.49,STABLE,0.00,16.33,631,111,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
610,0101,8/27/2014 1:45:15 AM ,3087,20.89,20.62,0.27,10.2,2634,0.061,0.303,0.242,8.6,0.853,0.4,0.49,STABLE,0.00,16.33,203,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
611,0101,8/27/2014 1:55:45 AM ,3526,20.89,20.58,0.31,10.3,2892,0.061,0.327,0.266,8.6,0.820,0.5,0.49,DYNAMIC,0.01,16.34,149,39,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
612,0101,8/27/2014 2:06:15 AM ,3910,20.89,20.54,0.35,10.3,3469,0.061,0.380,0.319,8.6,0.887,0.5,0.49,STABLE,0.09,16.43,604,139,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
613,0101,8/27/2014 2:16:45 AM ,3702,20.89,20.56,0.33,10.3,3228,0.061,0.358,0.296,8.7,0.872,0.5,0.49,STABLE,0.01,16.44,179,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
614,0101,8/27/2014 2:27:15 AM ,3570,20.89,20.57,0.32,10.3,2935,0.061,0.331,0.270,8.7,0.822,0.5,0.49,STABLE,0.00,16.44,16,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
615,0101,8/27/2014 2:37:45 AM ,3296,20.89,20.60,0.29,10.3,2749,0.061,0.314,0.252,8.7,0.834,0.4,0.49,STABLE,0.00,16.44,108,38,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
616,0101,8/27/2014 2:48:15 AM ,3656,20.89,20.57,0.32,10.3,2960,0.061,0.333,0.272,8.7,0.810,0.5,0.49,STABLE,-0.01,16.43,55,23,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
617,0101,8/27/2014 2:58:45 AM ,3900,20.89,20.54,0.35,10.4,3405,0.061,0.374,0.313,8.7,0.873,0.5,0.49,STABLE,0.15,16.58,253,100,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
618,0101,8/27/2014 3:09:15 AM ,3368,20.89,20.59,0.30,10.4,2983,0.061,0.335,0.275,8.7,0.885,0.4,0.49,STABLE,0.00,16.58,107,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
619,0101,8/27/2014 3:19:45 AM ,3546,20.89,20.58,0.32,10.4,3013,0.061,0.338,0.277,8.7,0.850,0.5,0.49,STABLE,0.00,16.58,58,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
620,0101,8/27/2014 3:30:15 AM ,4387,20.89,20.50,0.39,10.4,3790,0.061,0.409,0.349,8.8,0.864,0.6,0.49,STABLE,0.00,16.58,356,123,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
621,0101,8/27/2014 3:40:45 AM ,4006,20.89,20.54,0.35,10.4,3284,0.061,0.362,0.301,8.8,0.820,0.5,0.49,DYNAMIC,0.03,16.61,186,72,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
622,0101,8/27/2014 3:51:15 AM ,3745,20.89,20.56,0.34,10.4,3272,0.061,0.362,0.301,8.8,0.874,0.5,0.49,STABLE,0.02,16.63,260,36,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
623,0101,8/27/2014 4:01:45 AM ,3707,20.89,20.56,0.33,10.5,3028,0.061,0.339,0.278,8.8,0.817,0.5,0.49,STABLE,0.00,16.63,300,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
624,0101,8/27/2014 4:12:15 AM ,3632,20.89,20.57,0.32,10.5,2969,0.061,0.334,0.273,8.8,0.817,0.5,0.49,STABLE,0.00,16.63,87,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
625,0101,8/27/2014 4:22:45 AM ,4003,20.89,20.54,0.35,10.5,3194,0.061,0.354,0.293,8.8,0.798,0.5,0.49,STABLE,0.00,16.63,202,51,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
626,0101,8/27/2014 4:33:15 AM ,3437,20.89,20.58,0.31,10.5,2989,0.061,0.335,0.275,8.8,0.869,0.5,0.49,STABLE,0.06,16.69,554,297,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
627,0101,8/27/2014 4:43:45 AM ,3531,20.89,20.58,0.31,10.5,2972,0.061,0.333,0.273,8.9,0.842,0.5,0.49,STABLE,0.00,16.69,217,54,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
628,0101,8/27/2014 4:54:15 AM ,3478,20.89,20.58,0.31,10.6,2831,0.061,0.321,0.260,8.9,0.814,0.5,0.49,STABLE,0.00,16.69,344,28,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
629,0101,8/27/2014 5:04:45 AM ,3966,20.89,20.54,0.35,10.6,3263,0.061,0.360,0.299,8.9,0.823,0.5,0.49,STABLE,0.13,16.82,630,153,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
630,0101,8/27/2014 5:15:15 AM ,3784,20.89,20.55,0.34,10.6,3379,0.061,0.371,0.311,8.9,0.893,0.5,0.49,STABLE,0.00,16.82,342,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
631,0101,8/27/2014 5:25:45 AM ,3349,20.89,20.59,0.30,10.6,2824,0.061,0.320,0.259,8.9,0.843,0.4,0.49,STABLE,0.00,16.82,22,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
632,0101,8/27/2014 5:36:15 AM ,4528,20.89,20.49,0.40,10.6,3895,0.061,0.419,0.358,8.9,0.860,0.6,0.49,DYNAMIC,0.15,16.97,775,411,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
633,0101,8/27/2014 5:46:45 AM ,4445,20.89,20.49,0.40,10.6,3938,0.061,0.423,0.361,9.0,0.886,0.6,0.49,STABLE,0.13,17.10,959,456,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
634,0101,8/27/2014 5:57:15 AM ,3337,20.89,20.59,0.30,10.7,2940,0.061,0.332,0.270,9.0,0.881,0.4,0.49,STABLE,0.00,17.10,215,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
635,0101,8/27/2014 6:07:45 AM ,3195,20.89,20.60,0.28,10.7,2758,0.061,0.314,0.253,9.0,0.863,0.4,0.49,STABLE,0.00,17.10,103,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
636,0101,8/27/2014 6:18:15 AM ,4176,20.89,20.52,0.37,10.7,3560,0.061,0.389,0.327,9.0,0.852,0.6,0.49,STABLE,0.00,17.10,628,267,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
637,0101,8/27/2014 6:28:45 AM ,4372,20.89,20.50,0.39,10.7,3739,0.062,0.405,0.343,9.0,0.855,0.6,0.49,DYNAMIC,0.05,17.15,977,433,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
638,0101,8/27/2014 6:39:15 AM ,3725,20.89,20.56,0.33,10.7,3096,0.062,0.346,0.284,9.0,0.831,0.5,0.49,STABLE,0.00,17.15,526,165,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
639,0101,8/27/2014 6:49:45 AM ,2671,20.89,20.65,0.24,10.8,2153,0.061,0.259,0.198,9.0,0.806,0.3,0.49,STABLE,0.00,17.15,151,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
640,0101,8/27/2014 7:00:15 AM ,2781,20.89,20.64,0.24,10.8,2152,0.061,0.259,0.198,9.1,0.774,0.4,0.49,STABLE,0.00,17.15,78,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
641,0101,8/27/2014 7:10:45 AM ,3151,20.89,20.61,0.28,10.8,2473,0.061,0.289,0.227,9.1,0.785,0.4,0.49,STABLE,0.00,17.15,129,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
642,0101,8/27/2014 7:21:15 AM ,3832,20.89,20.55,0.34,10.8,2986,0.061,0.335,0.274,9.1,0.779,0.5,0.49,STABLE,0.10,17.25,269,111,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
643,0101,8/27/2014 7:31:45 AM ,3512,20.89,20.58,0.31,10.8,3078,0.061,0.344,0.283,9.1,0.876,0.5,0.49,STABLE,0.00,17.25,305,97,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
644,0101,8/27/2014 7:42:15 AM ,3204,20.89,20.61,0.28,10.8,2744,0.061,0.313,0.252,9.1,0.856,0.4,0.49,STABLE,0.00,17.25,171,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
645,0101,8/27/2014 7:52:45 AM ,3114,20.89,20.62,0.27,10.8,2541,0.061,0.294,0.233,9.1,0.816,0.4,0.49,STABLE,0.00,17.25,241,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
646,0101,8/27/2014 8:03:15 AM ,3229,20.89,20.61,0.28,10.9,2555,0.061,0.295,0.234,9.1,0.791,0.4,0.49,STABLE,0.00,17.25,245,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
647,0101,8/27/2014 8:13:45 AM ,3106,20.89,20.62,0.27,10.9,2385,0.061,0.279,0.219,9.1,0.768,0.4,0.49,STABLE,-0.01,17.24,47,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
648,0101,8/27/2014 8:24:15 AM ,3387,20.89,20.59,0.30,10.9,2628,0.061,0.302,0.241,9.2,0.776,0.4,0.49,STABLE,0.00,17.24,83,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
649,0101,8/27/2014 8:34:45 AM ,2910,20.89,20.64,0.25,10.9,2268,0.061,0.268,0.208,9.2,0.779,0.4,0.49,STABLE,0.00,17.24,96,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
650,0101,8/27/2014 8:45:15 AM ,3425,20.89,20.59,0.30,10.9,2624,0.060,0.301,0.241,9.2,0.766,0.4,0.49,STABLE,0.00,17.24,131,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
651,0101,8/27/2014 8:55:45 AM ,3225,20.89,20.61,0.28,10.9,2482,0.060,0.288,0.228,9.2,0.770,0.4,0.49,STABLE,0.00,17.24,118,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
652,0101,8/27/2014 9:06:15 AM ,3785,20.91,20.58,0.33,11.0,2914,0.060,0.327,0.267,9.2,0.770,0.5,0.49,STABLE,0.12,17.36,484,147,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
653,0101,8/27/2014 9:16:45 AM ,3082,20.89,20.61,0.28,11.0,2742,0.060,0.312,0.252,9.2,0.890,0.4,0.49,STABLE,0.00,17.36,431,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
654,0101,8/27/2014 9:27:15 AM ,2946,20.89,20.63,0.26,11.0,2512,0.060,0.291,0.231,9.2,0.852,0.4,0.49,STABLE,-0.01,17.35,109,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
655,0101,8/27/2014 9:37:45 AM ,3299,20.89,20.60,0.29,11.0,2599,0.060,0.302,0.242,9.2,0.788,0.4,0.49,STABLE,0.00,17.35,404,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
656,0101,8/27/2014 9:48:15 AM ,3417,20.89,20.59,0.30,11.0,2692,0.060,0.310,0.250,9.3,0.788,0.4,0.49,STABLE,0.00,17.35,344,50,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
657,0101,8/27/2014 9:58:45 AM ,3159,20.89,20.61,0.28,11.0,2452,0.060,0.288,0.228,9.3,0.776,0.4,0.49,STABLE,0.00,17.35,21,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
658,0101,8/27/2014 10:09:15 AM ,3590,20.89,20.58,0.31,11.0,2699,0.060,0.309,0.249,9.3,0.752,0.5,0.49,STABLE,0.00,17.35,178,35,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
659,0101,8/27/2014 10:19:45 AM ,2663,20.89,20.66,0.24,11.1,2134,0.060,0.258,0.198,9.3,0.802,0.3,0.49,STABLE,0.00,17.35,132,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
660,0101,8/27/2014 10:30:15 AM ,3223,20.89,20.61,0.28,11.1,2494,0.060,0.291,0.231,9.3,0.774,0.4,0.49,STABLE,0.01,17.36,113,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
661,0101,8/27/2014 10:40:45 AM ,3114,20.90,20.63,0.27,11.1,2374,0.060,0.278,0.218,9.3,0.762,0.4,0.49,STABLE,0.00,17.36,123,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
662,0101,8/27/2014 10:51:15 AM ,3266,20.90,20.61,0.29,11.1,2531,0.060,0.295,0.235,9.3,0.775,0.4,0.49,STABLE,0.00,17.36,122,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
663,0101,8/27/2014 11:01:45 AM ,3198,20.90,20.62,0.28,11.1,2447,0.060,0.284,0.224,9.3,0.765,0.4,0.49,STABLE,-0.01,17.35,138,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
664,0101,8/27/2014 11:12:15 AM ,3201,20.90,20.61,0.29,11.1,2705,0.060,0.311,0.251,9.3,0.845,0.4,0.49,STABLE,0.09,17.44,226,43,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
665,0101,8/27/2014 11:22:45 AM ,-61,20.91,20.92,-0.01,11.1,-43,0.052,0.048,-0.004,9.4,0.700,0.0,0.49,STABLE,-0.01,17.43,61,43,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
666,0101,8/27/2014 11:33:15 AM ,-13,20.92,20.92,0.00,11.1,-5,0.048,0.047,-0.001,9.4,0.416,0.0,0.49,STABLE,0.00,17.43,0,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,

:EVENTS
