Oxymax CSV File 

CSV Generation Date,7/11/2017 3:32:12 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0106
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,KO3
Subject Mass (G), 28.5 
ko350,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
354,0106,8/25/2014 5:04:45 AM ,3234,20.89,20.60,0.30,6.4,2556,0.062,0.308,0.246,5.4,0.790,0.4,0.49,STABLE,0.04,8.91,123,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
355,0106,8/25/2014 5:15:15 AM ,3733,20.89,20.55,0.34,6.5,3002,0.062,0.351,0.289,5.4,0.804,0.5,0.49,STABLE,0.00,8.91,24,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
356,0106,8/25/2014 5:25:45 AM ,4519,20.89,20.47,0.42,6.5,3795,0.062,0.427,0.365,5.4,0.840,0.6,0.49,STABLE,0.14,9.05,837,447,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
357,0106,8/25/2014 5:36:15 AM ,4187,20.89,20.50,0.39,6.5,3764,0.062,0.422,0.360,5.5,0.899,0.6,0.50,STABLE,0.04,9.09,546,239,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
358,0106,8/25/2014 5:46:45 AM ,2949,20.89,20.62,0.27,6.5,2544,0.062,0.306,0.244,5.5,0.863,0.4,0.50,STABLE,0.00,9.09,55,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
359,0106,8/25/2014 5:57:15 AM ,3531,20.89,20.57,0.33,6.5,2921,0.062,0.342,0.280,5.5,0.827,0.5,0.50,STABLE,0.00,9.09,43,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
360,0106,8/25/2014 6:07:45 AM ,4395,20.89,20.48,0.41,6.5,3874,0.062,0.433,0.371,5.5,0.881,0.6,0.50,STABLE,0.01,9.10,608,243,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
361,0106,8/25/2014 6:18:15 AM ,3809,20.89,20.54,0.35,6.6,3244,0.063,0.374,0.311,5.5,0.852,0.5,0.49,STABLE,0.01,9.11,646,277,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
362,0106,8/25/2014 6:28:45 AM ,3209,20.89,20.60,0.29,6.6,2661,0.063,0.316,0.254,5.5,0.829,0.4,0.50,STABLE,0.07,9.18,136,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
363,0106,8/25/2014 6:39:15 AM ,4129,20.89,20.51,0.38,6.6,3529,0.063,0.399,0.336,5.6,0.855,0.6,0.50,STABLE,0.11,9.29,519,320,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
364,0106,8/25/2014 6:49:45 AM ,2995,20.89,20.62,0.28,6.6,2577,0.063,0.308,0.246,5.6,0.861,0.4,0.50,STABLE,0.00,9.29,17,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
365,0106,8/25/2014 7:00:15 AM ,3392,20.89,20.58,0.32,6.6,3000,0.062,0.348,0.286,5.6,0.884,0.5,0.50,STABLE,0.02,9.31,215,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
366,0106,8/25/2014 7:10:45 AM ,2960,20.89,20.62,0.28,6.7,2692,0.063,0.319,0.257,5.6,0.909,0.4,0.50,STABLE,0.00,9.31,334,134,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
367,0106,8/25/2014 7:21:15 AM ,3191,20.89,20.60,0.29,6.7,2600,0.063,0.310,0.248,5.6,0.815,0.4,0.50,STABLE,0.01,9.32,208,38,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
368,0106,8/25/2014 7:31:45 AM ,3707,20.89,20.55,0.34,6.7,2939,0.062,0.344,0.282,5.6,0.793,0.5,0.50,STABLE,-0.01,9.31,23,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
369,0106,8/25/2014 7:42:15 AM ,2692,20.89,20.65,0.25,6.7,2224,0.063,0.275,0.213,5.6,0.826,0.4,0.50,STABLE,0.00,9.31,88,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
370,0106,8/25/2014 7:52:45 AM ,2776,20.89,20.64,0.26,6.7,2323,0.062,0.284,0.221,5.7,0.837,0.4,0.50,STABLE,0.00,9.31,16,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
371,0106,8/25/2014 8:03:15 AM ,2903,20.89,20.63,0.27,6.7,2361,0.062,0.288,0.226,5.7,0.813,0.4,0.50,STABLE,0.00,9.31,17,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
372,0106,8/25/2014 8:13:45 AM ,3480,20.89,20.57,0.32,6.7,2949,0.062,0.344,0.282,5.7,0.847,0.5,0.50,STABLE,0.09,9.40,203,39,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
373,0106,8/25/2014 8:24:15 AM ,2854,20.89,20.63,0.26,6.8,2434,0.062,0.294,0.232,5.7,0.853,0.4,0.50,STABLE,0.01,9.41,160,43,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
374,0106,8/25/2014 8:34:45 AM ,2743,20.89,20.64,0.25,6.8,2357,0.062,0.287,0.225,5.7,0.859,0.4,0.50,STABLE,-0.01,9.40,29,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
375,0106,8/25/2014 8:45:15 AM ,3263,20.89,20.59,0.30,6.8,2644,0.062,0.316,0.254,5.7,0.810,0.4,0.49,STABLE,0.00,9.40,87,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
376,0106,8/25/2014 8:55:45 AM ,2408,20.89,20.67,0.22,6.8,2017,0.062,0.255,0.193,5.7,0.838,0.3,0.50,STABLE,0.00,9.40,71,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
377,0106,8/25/2014 9:06:15 AM ,2387,20.89,20.67,0.22,6.8,2184,0.062,0.270,0.208,5.7,0.915,0.3,0.50,STABLE,0.00,9.40,36,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
378,0106,8/25/2014 9:16:45 AM ,3737,20.90,20.55,0.34,6.8,3075,0.062,0.354,0.292,5.7,0.823,0.5,0.50,STABLE,0.01,9.41,178,30,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
379,0106,8/25/2014 9:27:15 AM ,3758,20.90,20.55,0.34,6.9,3076,0.062,0.355,0.293,5.8,0.818,0.5,0.50,STABLE,-0.01,9.40,40,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
380,0106,8/25/2014 9:37:45 AM ,4261,20.90,20.51,0.39,6.9,3456,0.063,0.391,0.328,5.8,0.811,0.6,0.50,STABLE,0.00,9.40,615,351,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
381,0106,8/25/2014 9:48:15 AM ,3693,20.91,20.57,0.34,6.9,3087,0.059,0.354,0.295,5.8,0.836,0.5,0.50,STABLE,0.00,9.40,423,129,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
382,0106,8/25/2014 9:58:45 AM ,3112,20.91,20.62,0.28,6.9,2497,0.058,0.296,0.238,5.8,0.802,0.4,0.50,STABLE,0.00,9.40,65,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
383,0106,8/25/2014 10:09:15 AM ,3435,20.91,20.59,0.32,6.9,2889,0.058,0.333,0.275,5.8,0.841,0.5,0.50,STABLE,0.05,9.45,165,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
384,0106,8/25/2014 10:19:45 AM ,3631,20.90,20.57,0.34,6.9,3109,0.058,0.355,0.296,5.8,0.856,0.5,0.50,STABLE,-0.01,9.44,147,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
385,0106,8/25/2014 10:30:15 AM ,3192,20.90,20.61,0.29,7.0,2563,0.059,0.303,0.244,5.9,0.803,0.4,0.50,STABLE,0.00,9.44,35,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
386,0106,8/25/2014 10:40:45 AM ,3990,20.90,20.54,0.37,7.0,3180,0.059,0.363,0.304,5.9,0.797,0.5,0.50,STABLE,0.09,9.53,205,67,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
387,0106,8/25/2014 10:51:15 AM ,3144,20.90,20.61,0.29,7.0,2689,0.059,0.315,0.256,5.9,0.855,0.4,0.50,STABLE,0.00,9.53,60,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
388,0106,8/25/2014 11:01:45 AM ,3421,20.90,20.59,0.32,7.0,2749,0.059,0.323,0.265,5.9,0.803,0.5,0.49,STABLE,0.01,9.54,14,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
389,0106,8/25/2014 11:12:15 AM ,3727,20.90,20.55,0.35,7.0,3163,0.059,0.363,0.304,5.9,0.849,0.5,0.49,STABLE,0.07,9.61,164,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
390,0106,8/25/2014 11:22:45 AM ,3083,20.90,20.62,0.29,7.0,2694,0.059,0.316,0.257,5.9,0.874,0.4,0.50,STABLE,0.01,9.62,36,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
391,0106,8/25/2014 11:33:15 AM ,3037,20.90,20.62,0.28,7.1,2573,0.059,0.304,0.245,5.9,0.847,0.4,0.50,STABLE,-0.01,9.61,48,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
392,0106,8/25/2014 11:43:45 AM ,3100,20.90,20.61,0.29,7.1,2788,0.060,0.325,0.265,6.0,0.899,0.4,0.50,STABLE,0.09,9.70,76,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
393,0106,8/25/2014 11:54:15 AM ,3081,20.90,20.61,0.29,7.1,2792,0.060,0.326,0.266,6.0,0.906,0.4,0.50,STABLE,0.07,9.77,67,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
394,0106,8/25/2014 12:04:45 PM ,3587,20.90,20.56,0.34,7.1,3318,0.061,0.379,0.318,6.0,0.925,0.5,0.50,STABLE,-0.01,9.76,215,41,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
395,0106,8/25/2014 12:15:15 PM ,3301,20.90,20.59,0.31,7.1,2940,0.061,0.342,0.282,6.0,0.890,0.5,0.50,STABLE,0.01,9.77,37,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
396,0106,8/25/2014 12:25:45 PM ,3223,20.90,20.60,0.30,7.1,2729,0.061,0.322,0.261,6.0,0.846,0.4,0.50,STABLE,0.00,9.77,19,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
397,0106,8/25/2014 12:36:15 PM ,3372,20.91,20.60,0.31,7.2,2803,0.061,0.328,0.267,6.0,0.831,0.5,0.50,STABLE,0.00,9.77,54,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
398,0106,8/25/2014 12:46:45 PM ,3159,20.91,20.61,0.29,7.2,2637,0.061,0.314,0.253,6.0,0.835,0.4,0.49,STABLE,0.00,9.77,48,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
399,0106,8/25/2014 12:57:15 PM ,3548,20.91,20.58,0.33,7.2,3043,0.061,0.352,0.292,6.1,0.858,0.5,0.50,STABLE,0.00,9.77,197,40,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
400,0106,8/25/2014 1:07:45 PM ,3162,20.91,20.61,0.29,7.2,2772,0.060,0.325,0.264,6.1,0.877,0.4,0.50,STABLE,0.01,9.78,359,117,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
401,0106,8/25/2014 1:18:15 PM ,3244,20.91,20.61,0.30,7.2,2688,0.060,0.317,0.256,6.1,0.829,0.4,0.50,STABLE,-0.01,9.77,173,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
402,0106,8/25/2014 1:28:45 PM ,3502,20.91,20.59,0.32,7.2,2747,0.060,0.324,0.264,6.1,0.784,0.5,0.49,STABLE,0.00,9.77,84,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
403,0106,8/25/2014 1:39:15 PM ,3156,20.91,20.62,0.29,7.3,2518,0.060,0.301,0.242,6.1,0.798,0.4,0.49,STABLE,0.00,9.77,37,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
404,0106,8/25/2014 1:49:45 PM ,2871,20.91,20.64,0.26,7.3,2301,0.060,0.280,0.221,6.1,0.801,0.4,0.50,STABLE,0.00,9.77,11,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
405,0106,8/25/2014 2:00:15 PM ,2706,20.90,20.65,0.25,7.3,2261,0.060,0.276,0.216,6.1,0.836,0.4,0.50,STABLE,0.00,9.77,56,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
406,0106,8/25/2014 2:10:45 PM ,3330,20.90,20.60,0.31,7.3,2731,0.060,0.320,0.260,6.1,0.820,0.5,0.50,STABLE,0.00,9.77,58,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
407,0106,8/25/2014 2:21:15 PM ,3589,20.90,20.57,0.33,7.3,3089,0.060,0.354,0.294,6.2,0.861,0.5,0.50,STABLE,0.00,9.77,336,27,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
408,0106,8/25/2014 2:31:45 PM ,3925,20.91,20.55,0.36,7.3,3206,0.059,0.364,0.305,6.2,0.817,0.5,0.50,STABLE,0.06,9.83,470,220,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
409,0106,8/25/2014 2:42:15 PM ,3568,20.90,20.57,0.33,7.4,3184,0.059,0.362,0.303,6.2,0.892,0.5,0.50,STABLE,-0.01,9.82,316,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
410,0106,8/25/2014 2:52:45 PM ,3541,20.90,20.58,0.32,7.4,2835,0.059,0.330,0.271,6.2,0.801,0.5,0.50,STABLE,0.01,9.83,1,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
411,0106,8/25/2014 3:03:15 PM ,3250,20.91,20.61,0.30,7.4,2593,0.059,0.306,0.247,6.2,0.798,0.4,0.50,STABLE,0.00,9.83,42,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
412,0106,8/25/2014 3:13:45 PM ,3324,20.91,20.60,0.31,7.4,2625,0.059,0.312,0.253,6.2,0.790,0.5,0.49,STABLE,0.00,9.83,50,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
413,0106,8/25/2014 3:24:15 PM ,2964,20.91,20.63,0.27,7.4,2358,0.059,0.286,0.227,6.2,0.795,0.4,0.49,STABLE,0.00,9.83,30,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
414,0106,8/25/2014 3:34:45 PM ,3267,20.91,20.60,0.30,7.4,2752,0.059,0.322,0.264,6.3,0.842,0.5,0.50,STABLE,0.08,9.91,140,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
415,0106,8/25/2014 3:45:15 PM ,2980,20.90,20.62,0.28,7.5,2705,0.059,0.317,0.259,6.3,0.908,0.4,0.50,STABLE,0.00,9.91,25,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
416,0106,8/25/2014 3:55:45 PM ,2689,20.90,20.65,0.25,7.5,2316,0.059,0.282,0.223,6.3,0.861,0.4,0.49,STABLE,0.00,9.91,37,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
417,0106,8/25/2014 4:06:15 PM ,2904,20.90,20.63,0.27,7.5,2427,0.058,0.292,0.234,6.3,0.836,0.4,0.49,STABLE,0.01,9.92,32,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
418,0106,8/25/2014 4:16:45 PM ,3102,20.90,20.61,0.29,7.5,2497,0.058,0.299,0.241,6.3,0.805,0.4,0.49,STABLE,-0.01,9.91,17,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
419,0106,8/25/2014 4:27:15 PM ,2837,20.90,20.63,0.27,7.5,2477,0.058,0.297,0.239,6.3,0.873,0.4,0.49,STABLE,0.08,9.99,155,36,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
420,0106,8/25/2014 4:37:45 PM ,2918,20.90,20.62,0.27,7.5,2573,0.058,0.306,0.248,6.3,0.882,0.4,0.49,STABLE,0.00,9.99,45,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
421,0106,8/25/2014 4:48:15 PM ,3789,20.90,20.54,0.36,7.5,3477,0.058,0.391,0.333,6.3,0.918,0.5,0.50,STABLE,0.08,10.07,351,88,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
422,0106,8/25/2014 4:58:45 PM ,3399,20.90,20.58,0.32,7.6,3103,0.059,0.355,0.297,6.4,0.913,0.5,0.50,STABLE,0.00,10.07,309,45,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
423,0106,8/25/2014 5:09:15 PM ,3743,20.91,20.56,0.35,7.6,3208,0.059,0.366,0.307,6.4,0.857,0.5,0.50,STABLE,0.00,10.07,284,38,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
424,0106,8/25/2014 5:19:45 PM ,3076,20.90,20.62,0.28,7.6,2612,0.059,0.308,0.250,6.4,0.849,0.4,0.50,STABLE,0.01,10.08,22,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
425,0106,8/25/2014 5:30:15 PM ,3095,20.90,20.62,0.28,7.6,2524,0.059,0.299,0.241,6.4,0.815,0.4,0.50,STABLE,-0.01,10.07,9,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
426,0106,8/25/2014 5:40:45 PM ,3174,20.90,20.61,0.29,7.6,2647,0.059,0.311,0.253,6.4,0.834,0.4,0.50,STABLE,0.10,10.17,73,28,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
427,0106,8/25/2014 5:51:15 PM ,2920,20.90,20.63,0.27,7.6,2670,0.059,0.313,0.254,6.4,0.914,0.4,0.50,STABLE,0.01,10.18,33,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
428,0106,8/25/2014 6:01:45 PM ,3215,20.90,20.61,0.30,7.7,2782,0.059,0.324,0.266,6.4,0.865,0.4,0.50,STABLE,0.00,10.18,39,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
429,0106,8/25/2014 6:12:15 PM ,3654,20.90,20.56,0.34,7.7,3300,0.059,0.374,0.315,6.5,0.903,0.5,0.50,STABLE,0.09,10.27,180,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
430,0106,8/25/2014 6:22:45 PM ,4312,20.90,20.50,0.40,7.7,3904,0.059,0.432,0.373,6.5,0.905,0.6,0.50,STABLE,-0.01,10.26,635,197,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
431,0106,8/25/2014 6:33:15 PM ,3610,20.94,20.61,0.33,7.7,2697,0.059,0.317,0.257,6.5,0.747,0.5,0.50,STABLE,0.13,10.39,519,270,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
432,0106,8/25/2014 6:43:45 PM ,2829,20.90,20.63,0.26,7.7,2502,0.059,0.298,0.239,6.5,0.884,0.4,0.50,STABLE,-0.01,10.38,57,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
433,0106,8/25/2014 6:54:15 PM ,3185,20.90,20.60,0.30,7.7,2849,0.059,0.331,0.272,6.5,0.894,0.4,0.50,STABLE,0.04,10.42,38,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
434,0106,8/25/2014 7:04:45 PM ,2931,20.90,20.63,0.27,7.8,2593,0.059,0.308,0.248,6.5,0.885,0.4,0.50,STABLE,-0.01,10.41,19,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
435,0106,8/25/2014 7:15:15 PM ,2896,20.90,20.63,0.27,7.8,2542,0.060,0.302,0.243,6.5,0.878,0.4,0.50,STABLE,0.00,10.41,31,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
436,0106,8/25/2014 7:25:45 PM ,3478,20.90,20.57,0.32,7.8,3018,0.060,0.348,0.289,6.6,0.868,0.5,0.50,STABLE,0.08,10.49,126,47,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
437,0106,8/25/2014 7:36:15 PM ,4251,20.90,20.50,0.40,7.8,3889,0.060,0.432,0.371,6.6,0.915,0.6,0.50,STABLE,-0.01,10.48,409,31,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
438,0106,8/25/2014 7:46:45 PM ,5140,20.90,20.42,0.48,7.8,4416,0.060,0.483,0.422,6.6,0.859,0.7,0.50,STABLE,0.01,10.49,588,225,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
439,0106,8/25/2014 7:57:15 PM ,4321,20.90,20.49,0.40,7.9,3753,0.061,0.420,0.359,6.6,0.869,0.6,0.50,STABLE,0.03,10.52,719,371,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
440,0106,8/25/2014 8:07:45 PM ,4680,20.90,20.46,0.43,7.9,4019,0.061,0.444,0.383,6.6,0.859,0.7,0.50,STABLE,0.01,10.53,1078,578,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
441,0106,8/25/2014 8:18:15 PM ,4567,20.89,20.47,0.42,7.9,3918,0.061,0.435,0.374,6.7,0.858,0.6,0.50,STABLE,0.23,10.76,814,432,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
442,0106,8/25/2014 8:28:45 PM ,3619,20.89,20.56,0.34,7.9,3236,0.062,0.370,0.309,6.7,0.894,0.5,0.50,STABLE,0.00,10.76,381,101,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
443,0106,8/25/2014 8:39:15 PM ,3745,20.89,20.54,0.35,7.9,3344,0.061,0.381,0.320,6.7,0.893,0.5,0.50,STABLE,0.01,10.77,245,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
444,0106,8/25/2014 8:49:45 PM ,4564,20.89,20.47,0.43,8.0,4045,0.062,0.448,0.386,6.7,0.886,0.6,0.50,DYNAMIC,0.06,10.83,937,459,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
445,0106,8/25/2014 9:00:15 PM ,3312,20.89,20.59,0.31,8.0,2923,0.062,0.341,0.279,6.7,0.883,0.5,0.50,STABLE,0.08,10.91,204,66,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
446,0106,8/25/2014 9:10:45 PM ,3663,20.89,20.55,0.34,8.0,3138,0.062,0.362,0.300,6.7,0.857,0.5,0.50,DYNAMIC,0.01,10.92,54,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
447,0106,8/25/2014 9:21:15 PM ,3909,20.89,20.53,0.37,8.0,3541,0.062,0.400,0.338,6.8,0.906,0.5,0.50,STABLE,0.11,11.03,316,60,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
448,0106,8/25/2014 9:31:45 PM ,3147,20.89,20.60,0.29,8.0,2727,0.062,0.323,0.261,6.8,0.867,0.4,0.50,STABLE,0.00,11.03,106,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
449,0106,8/25/2014 9:42:15 PM ,3227,20.89,20.59,0.30,8.1,2923,0.062,0.343,0.282,6.8,0.906,0.5,0.49,STABLE,0.04,11.07,158,65,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
450,0106,8/25/2014 9:52:45 PM ,3721,20.89,20.55,0.35,8.1,3226,0.062,0.371,0.309,6.8,0.867,0.5,0.50,STABLE,0.00,11.07,119,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
451,0106,8/25/2014 10:03:15 PM ,3786,20.89,20.54,0.35,8.1,3393,0.062,0.387,0.325,6.8,0.896,0.5,0.50,STABLE,0.01,11.08,428,49,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
452,0106,8/25/2014 10:13:45 PM ,4165,20.89,20.51,0.39,8.1,3632,0.062,0.409,0.347,6.8,0.872,0.6,0.50,STABLE,0.09,11.17,330,101,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
453,0106,8/25/2014 10:24:15 PM ,4023,20.89,20.51,0.38,8.1,3548,0.063,0.403,0.341,6.9,0.882,0.6,0.49,STABLE,0.03,11.20,825,470,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
454,0106,8/25/2014 10:34:45 PM ,3497,20.89,20.56,0.33,8.1,3033,0.063,0.355,0.292,6.9,0.867,0.5,0.49,STABLE,0.00,11.20,46,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
455,0106,8/25/2014 10:45:15 PM ,3851,20.89,20.53,0.36,8.2,3500,0.063,0.398,0.336,6.9,0.909,0.5,0.50,STABLE,0.08,11.28,311,64,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
456,0106,8/25/2014 10:55:45 PM ,3435,20.89,20.57,0.32,8.2,2930,0.063,0.343,0.281,6.9,0.853,0.5,0.50,STABLE,0.00,11.28,59,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
457,0106,8/25/2014 11:06:15 PM ,3149,20.89,20.60,0.29,8.2,2738,0.063,0.324,0.262,6.9,0.869,0.4,0.50,STABLE,0.04,11.32,50,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
458,0106,8/25/2014 11:16:45 PM ,3462,20.89,20.57,0.32,8.2,2904,0.063,0.340,0.278,6.9,0.839,0.5,0.50,STABLE,0.00,11.32,45,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
459,0106,8/25/2014 11:27:15 PM ,3791,20.89,20.54,0.35,8.2,3400,0.063,0.388,0.325,7.0,0.897,0.5,0.50,STABLE,0.00,11.32,267,27,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
