Oxymax CSV File 

CSV Generation Date,7/11/2017 3:32:03 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0103
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,WT2
Subject Mass (G), 27.4 
wt353,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
530,0103,8/26/2014 11:48:15 AM ,3160,20.90,20.62,0.28,9.3,2384,0.060,0.279,0.220,7.8,0.755,0.4,0.50,STABLE,0.01,13.89,94,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
531,0103,8/26/2014 11:58:45 AM ,3943,20.92,20.58,0.34,9.3,2839,0.060,0.321,0.261,7.8,0.720,0.5,0.50,STABLE,0.12,14.01,182,33,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
532,0103,8/26/2014 12:09:15 PM ,3486,20.90,20.59,0.31,9.3,2978,0.060,0.334,0.274,7.8,0.854,0.5,0.50,STABLE,0.00,14.01,495,68,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
533,0103,8/26/2014 12:19:45 PM ,3465,20.90,20.59,0.31,9.4,2907,0.059,0.329,0.269,7.8,0.839,0.5,0.49,STABLE,0.00,14.01,189,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
534,0103,8/26/2014 12:30:15 PM ,3394,20.90,20.60,0.30,9.4,2709,0.059,0.309,0.250,7.9,0.798,0.4,0.50,STABLE,0.00,14.01,27,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
535,0103,8/26/2014 12:40:45 PM ,3281,20.90,20.61,0.29,9.4,2653,0.059,0.304,0.245,7.9,0.809,0.4,0.50,STABLE,0.00,14.01,102,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
536,0103,8/26/2014 12:51:15 PM ,3220,20.90,20.62,0.28,9.4,2548,0.059,0.295,0.236,7.9,0.792,0.4,0.49,STABLE,0.00,14.01,46,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
537,0103,8/26/2014 1:01:45 PM ,3042,20.90,20.63,0.27,9.4,2562,0.059,0.296,0.237,7.9,0.842,0.4,0.49,STABLE,0.05,14.06,245,40,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
538,0103,8/26/2014 1:12:15 PM ,3306,20.90,20.61,0.30,9.4,2817,0.059,0.319,0.260,7.9,0.852,0.4,0.49,STABLE,0.00,14.06,26,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
539,0103,8/26/2014 1:22:45 PM ,3555,20.90,20.58,0.32,9.5,2920,0.058,0.329,0.270,7.9,0.821,0.5,0.49,STABLE,0.00,14.06,382,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
540,0103,8/26/2014 1:33:15 PM ,3253,20.90,20.61,0.29,9.5,2673,0.058,0.306,0.248,7.9,0.822,0.4,0.49,STABLE,0.01,14.07,140,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
541,0103,8/26/2014 1:43:45 PM ,3383,20.90,20.60,0.30,9.5,2794,0.058,0.316,0.258,8.0,0.826,0.4,0.49,STABLE,-0.01,14.06,290,45,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
542,0103,8/26/2014 1:54:15 PM ,3081,20.90,20.62,0.27,9.5,2477,0.058,0.287,0.229,8.0,0.804,0.4,0.49,STABLE,0.01,14.07,125,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
543,0103,8/26/2014 2:04:45 PM ,2888,20.90,20.64,0.26,9.5,2330,0.058,0.273,0.216,8.0,0.807,0.4,0.49,STABLE,-0.01,14.06,207,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
544,0103,8/26/2014 2:15:15 PM ,3418,20.90,20.60,0.30,9.5,2673,0.058,0.305,0.247,8.0,0.782,0.4,0.49,STABLE,0.01,14.07,169,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
545,0103,8/26/2014 2:25:45 PM ,3193,20.90,20.61,0.28,9.5,2528,0.058,0.292,0.234,8.0,0.792,0.4,0.49,STABLE,-0.01,14.06,96,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
546,0103,8/26/2014 2:36:15 PM ,3384,20.90,20.60,0.30,9.6,2817,0.058,0.318,0.261,8.0,0.832,0.4,0.49,STABLE,0.04,14.10,292,59,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
547,0103,8/26/2014 2:46:45 PM ,3138,20.90,20.62,0.28,9.6,2577,0.058,0.296,0.238,8.0,0.821,0.4,0.49,STABLE,0.01,14.11,63,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
548,0103,8/26/2014 2:57:15 PM ,3161,20.90,20.62,0.28,9.6,2609,0.057,0.299,0.241,8.0,0.826,0.4,0.49,STABLE,-0.01,14.10,69,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
549,0103,8/26/2014 3:07:45 PM ,2745,20.90,20.65,0.24,9.6,2274,0.057,0.268,0.210,8.1,0.828,0.4,0.49,STABLE,0.01,14.11,83,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
550,0103,8/26/2014 3:18:15 PM ,3120,20.90,20.62,0.28,9.6,2608,0.057,0.298,0.241,8.1,0.836,0.4,0.49,STABLE,0.05,14.16,220,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
551,0103,8/26/2014 3:28:45 PM ,2986,20.90,20.63,0.27,9.6,2670,0.057,0.304,0.247,8.1,0.894,0.4,0.49,STABLE,0.00,14.16,104,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
552,0103,8/26/2014 3:39:15 PM ,3124,20.90,20.62,0.28,9.6,2570,0.057,0.296,0.239,8.1,0.823,0.4,0.49,STABLE,0.00,14.16,60,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
553,0103,8/26/2014 3:49:45 PM ,2994,20.90,20.63,0.27,9.7,2423,0.057,0.281,0.224,8.1,0.809,0.4,0.49,STABLE,0.00,14.16,64,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
554,0103,8/26/2014 4:00:15 PM ,3896,20.90,20.55,0.35,9.7,3348,0.057,0.367,0.310,8.1,0.859,0.5,0.49,STABLE,0.04,14.20,932,494,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
555,0103,8/26/2014 4:10:45 PM ,3872,20.90,20.55,0.35,9.7,3368,0.057,0.369,0.311,8.1,0.870,0.5,0.49,STABLE,-0.01,14.19,1534,1024,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
556,0103,8/26/2014 4:21:15 PM ,3475,20.90,20.58,0.32,9.7,3191,0.057,0.353,0.295,8.1,0.919,0.5,0.49,STABLE,0.00,14.19,540,136,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
557,0103,8/26/2014 4:31:45 PM ,3220,20.90,20.62,0.28,9.7,2541,0.058,0.292,0.235,8.2,0.789,0.4,0.49,STABLE,0.00,14.19,137,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
558,0103,8/26/2014 4:42:15 PM ,3111,20.90,20.62,0.27,9.7,2399,0.058,0.279,0.222,8.2,0.771,0.4,0.49,STABLE,0.01,14.20,23,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
559,0103,8/26/2014 4:52:45 PM ,3104,20.90,20.62,0.28,9.8,2519,0.057,0.290,0.233,8.2,0.811,0.4,0.49,STABLE,0.07,14.27,222,60,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
560,0103,8/26/2014 5:03:15 PM ,3521,20.90,20.59,0.32,9.8,2934,0.057,0.330,0.272,8.2,0.834,0.5,0.49,STABLE,0.01,14.28,287,52,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
561,0103,8/26/2014 5:13:45 PM ,3156,20.90,20.62,0.28,9.8,2608,0.058,0.299,0.241,8.2,0.826,0.4,0.49,STABLE,-0.01,14.27,121,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
562,0103,8/26/2014 5:24:15 PM ,3245,20.90,20.62,0.29,9.8,2598,0.058,0.297,0.240,8.2,0.801,0.4,0.50,STABLE,0.00,14.27,109,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
563,0103,8/26/2014 5:34:45 PM ,3183,20.90,20.62,0.28,9.8,2628,0.058,0.300,0.243,8.2,0.826,0.4,0.49,STABLE,0.08,14.35,85,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
564,0103,8/26/2014 5:45:15 PM ,3340,20.90,20.60,0.30,9.8,2866,0.058,0.322,0.264,8.2,0.858,0.4,0.49,STABLE,-0.01,14.34,42,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
565,0103,8/26/2014 5:55:45 PM ,3684,20.91,20.58,0.33,9.9,3147,0.058,0.348,0.290,8.3,0.854,0.5,0.50,STABLE,0.06,14.40,154,28,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
566,0103,8/26/2014 6:06:15 PM ,4319,20.91,20.52,0.39,9.9,3902,0.058,0.418,0.360,8.3,0.903,0.6,0.50,STABLE,0.00,14.40,477,69,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
567,0103,8/26/2014 6:16:45 PM ,3950,20.91,20.56,0.35,9.9,3251,0.058,0.358,0.300,8.3,0.823,0.5,0.50,STABLE,0.06,14.46,298,101,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
568,0103,8/26/2014 6:27:15 PM ,3774,20.91,20.57,0.34,9.9,3136,0.058,0.348,0.290,8.3,0.831,0.5,0.49,STABLE,0.00,14.46,224,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
569,0103,8/26/2014 6:37:45 PM ,3841,20.91,20.56,0.34,9.9,3223,0.058,0.356,0.298,8.3,0.839,0.5,0.49,STABLE,0.00,14.46,263,48,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
570,0103,8/26/2014 6:48:15 PM ,4949,20.90,20.46,0.44,10.0,4056,0.058,0.433,0.375,8.3,0.820,0.7,0.49,STABLE,0.02,14.48,880,395,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
571,0103,8/26/2014 6:58:45 PM ,3476,20.90,20.59,0.31,10.0,2881,0.058,0.324,0.266,8.4,0.829,0.5,0.49,STABLE,0.02,14.50,460,204,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
572,0103,8/26/2014 7:09:15 PM ,3793,20.90,20.57,0.33,10.0,2948,0.058,0.331,0.272,8.4,0.777,0.5,0.49,DYNAMIC,-0.01,14.49,111,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
573,0103,8/26/2014 7:19:45 PM ,5053,20.90,20.45,0.45,10.0,4309,0.059,0.457,0.398,8.4,0.853,0.7,0.49,DYNAMIC,0.06,14.55,824,350,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
574,0103,8/26/2014 7:30:15 PM ,5022,20.90,20.45,0.45,10.0,4248,0.059,0.452,0.393,8.4,0.846,0.7,0.49,STABLE,0.09,14.64,1716,1113,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
575,0103,8/26/2014 7:40:45 PM ,4324,20.90,20.51,0.39,10.1,3677,0.059,0.400,0.340,8.4,0.850,0.6,0.49,STABLE,0.01,14.65,523,99,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
576,0103,8/26/2014 7:51:15 PM ,4328,20.90,20.51,0.38,10.1,3495,0.059,0.383,0.323,8.4,0.808,0.6,0.49,STABLE,0.00,14.65,315,116,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
577,0103,8/26/2014 8:01:45 PM ,5000,20.89,20.45,0.44,10.1,4074,0.060,0.436,0.376,8.5,0.815,0.7,0.49,STABLE,0.15,14.80,1639,1059,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
578,0103,8/26/2014 8:12:15 PM ,4807,20.90,20.46,0.43,10.1,4163,0.060,0.445,0.385,8.5,0.866,0.6,0.49,STABLE,0.07,14.87,1527,819,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
579,0103,8/26/2014 8:22:45 PM ,3895,20.89,20.54,0.35,10.1,3377,0.060,0.372,0.312,8.5,0.867,0.5,0.49,STABLE,0.01,14.88,517,95,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
580,0103,8/26/2014 8:33:15 PM ,3761,20.89,20.56,0.34,10.2,3093,0.060,0.346,0.286,8.5,0.822,0.5,0.49,STABLE,0.00,14.88,124,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
581,0103,8/26/2014 8:43:45 PM ,3187,20.89,20.61,0.29,10.2,2714,0.060,0.311,0.251,8.5,0.852,0.4,0.49,STABLE,0.04,14.92,151,38,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
582,0103,8/26/2014 8:54:15 PM ,3478,20.89,20.58,0.31,10.2,2924,0.060,0.331,0.270,8.5,0.841,0.5,0.49,STABLE,0.00,14.92,87,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
583,0103,8/26/2014 9:04:45 PM ,3329,20.89,20.59,0.30,10.2,2705,0.060,0.312,0.252,8.6,0.812,0.4,0.49,STABLE,0.00,14.92,160,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
584,0103,8/26/2014 9:15:15 PM ,4263,20.89,20.51,0.38,10.2,3476,0.060,0.382,0.322,8.6,0.815,0.6,0.49,STABLE,0.12,15.04,206,38,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
585,0103,8/26/2014 9:25:45 PM ,4362,20.89,20.50,0.39,10.3,3846,0.060,0.416,0.356,8.6,0.882,0.6,0.49,STABLE,0.00,15.04,792,327,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
586,0103,8/26/2014 9:36:15 PM ,5026,20.89,20.44,0.45,10.3,4410,0.060,0.468,0.408,8.6,0.877,0.7,0.49,STABLE,0.08,15.12,1767,1070,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
587,0103,8/26/2014 9:46:45 PM ,4326,20.89,20.50,0.39,10.3,3803,0.061,0.412,0.351,8.6,0.879,0.6,0.49,STABLE,0.02,15.14,985,583,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
588,0103,8/26/2014 9:57:15 PM ,3557,20.89,20.57,0.32,10.3,3059,0.061,0.344,0.283,8.6,0.860,0.5,0.49,STABLE,0.00,15.14,278,30,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
589,0103,8/26/2014 10:07:45 PM ,3725,20.89,20.56,0.33,10.3,3049,0.061,0.343,0.282,8.7,0.819,0.5,0.49,STABLE,0.13,15.27,205,39,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
590,0103,8/26/2014 10:18:15 PM ,3403,20.89,20.58,0.31,10.4,2934,0.061,0.336,0.275,8.7,0.862,0.5,0.49,STABLE,0.00,15.27,94,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
591,0103,8/26/2014 10:28:45 PM ,3369,20.89,20.59,0.30,10.4,2863,0.061,0.326,0.265,8.7,0.850,0.4,0.49,STABLE,0.01,15.28,50,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
592,0103,8/26/2014 10:39:15 PM ,3990,20.89,20.54,0.36,10.4,3275,0.061,0.364,0.303,8.7,0.821,0.5,0.49,STABLE,0.08,15.36,259,107,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
593,0103,8/26/2014 10:49:45 PM ,4451,20.89,20.49,0.40,10.4,4001,0.061,0.431,0.370,8.7,0.899,0.6,0.49,STABLE,0.00,15.36,478,79,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
594,0103,8/26/2014 11:00:15 PM ,3969,20.89,20.53,0.36,10.4,3352,0.061,0.377,0.316,8.7,0.844,0.5,0.48,STABLE,0.00,15.36,236,67,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
595,0103,8/26/2014 11:10:45 PM ,3795,20.89,20.55,0.34,10.4,3080,0.061,0.346,0.285,8.8,0.812,0.5,0.49,STABLE,0.00,15.36,121,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
596,0103,8/26/2014 11:21:15 PM ,4617,20.89,20.48,0.41,10.5,3874,0.061,0.419,0.358,8.8,0.839,0.6,0.49,DYNAMIC,0.01,15.37,549,225,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
597,0103,8/26/2014 11:31:45 PM ,4928,20.89,20.45,0.45,10.5,4326,0.061,0.463,0.401,8.8,0.878,0.7,0.49,DYNAMIC,0.26,15.63,1550,889,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
598,0103,8/26/2014 11:42:15 PM ,5196,20.89,20.42,0.47,10.5,4596,0.061,0.486,0.425,8.8,0.884,0.7,0.49,DYNAMIC,0.12,15.75,1992,1334,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
599,0103,8/26/2014 11:52:45 PM ,5017,20.89,20.44,0.45,10.5,4439,0.061,0.472,0.411,8.8,0.885,0.7,0.49,STABLE,0.08,15.83,1478,830,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
600,0103,8/27/2014 12:03:15 AM ,4796,20.89,20.46,0.43,10.6,4253,0.061,0.455,0.393,8.9,0.887,0.6,0.49,STABLE,0.10,15.93,1350,713,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
601,0103,8/27/2014 12:13:45 AM ,4155,20.89,20.51,0.38,10.6,3785,0.061,0.411,0.350,8.9,0.911,0.6,0.49,STABLE,0.00,15.93,408,57,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
602,0103,8/27/2014 12:24:15 AM ,3721,20.89,20.56,0.33,10.6,3228,0.061,0.360,0.299,8.9,0.868,0.5,0.49,STABLE,0.00,15.93,425,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
603,0103,8/27/2014 12:34:45 AM ,3877,20.89,20.54,0.35,10.6,3279,0.061,0.365,0.304,8.9,0.846,0.5,0.49,STABLE,0.00,15.93,191,70,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
604,0103,8/27/2014 12:45:15 AM ,3638,20.89,20.56,0.33,10.6,3078,0.061,0.349,0.288,8.9,0.846,0.5,0.49,STABLE,0.00,15.93,133,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
605,0103,8/27/2014 12:55:45 AM ,3501,20.89,20.58,0.31,10.7,2954,0.061,0.335,0.274,8.9,0.844,0.5,0.49,STABLE,0.00,15.93,91,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
606,0103,8/27/2014 1:06:15 AM ,3760,20.89,20.56,0.34,10.7,3116,0.061,0.349,0.288,9.0,0.829,0.5,0.49,STABLE,0.00,15.93,67,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
607,0103,8/27/2014 1:16:45 AM ,4427,20.89,20.49,0.40,10.7,3813,0.061,0.414,0.353,9.0,0.861,0.6,0.49,STABLE,0.00,15.93,425,149,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
608,0103,8/27/2014 1:27:15 AM ,5073,20.89,20.43,0.46,10.7,4468,0.061,0.474,0.413,9.0,0.881,0.7,0.49,STABLE,0.16,16.09,1633,971,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
609,0103,8/27/2014 1:37:45 AM ,4729,20.89,20.46,0.43,10.7,4115,0.061,0.442,0.381,9.0,0.870,0.6,0.49,STABLE,0.08,16.17,1467,915,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
610,0103,8/27/2014 1:48:15 AM ,4270,20.89,20.50,0.39,10.8,3748,0.061,0.409,0.348,9.0,0.878,0.6,0.49,STABLE,0.00,16.17,444,49,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
611,0103,8/27/2014 1:58:45 AM ,3346,20.89,20.59,0.30,10.8,2835,0.061,0.323,0.262,9.0,0.847,0.4,0.49,STABLE,0.00,16.17,252,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
612,0103,8/27/2014 2:09:15 AM ,3339,20.89,20.59,0.30,10.8,2737,0.061,0.314,0.253,9.1,0.820,0.4,0.49,STABLE,0.00,16.17,323,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
613,0103,8/27/2014 2:19:45 AM ,3690,20.89,20.56,0.33,10.8,2988,0.061,0.338,0.276,9.1,0.810,0.5,0.49,STABLE,0.00,16.17,128,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
614,0103,8/27/2014 2:30:15 AM ,3404,20.89,20.59,0.30,10.8,2749,0.061,0.316,0.254,9.1,0.807,0.4,0.49,STABLE,0.00,16.17,43,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
615,0103,8/27/2014 2:40:45 AM ,3265,20.89,20.60,0.29,10.8,2786,0.061,0.319,0.258,9.1,0.854,0.4,0.49,STABLE,0.13,16.30,266,64,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
616,0103,8/27/2014 2:51:15 AM ,3567,20.89,20.57,0.32,10.9,3064,0.061,0.345,0.284,9.1,0.859,0.5,0.49,STABLE,0.00,16.30,31,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
617,0103,8/27/2014 3:01:45 AM ,3950,20.89,20.54,0.35,10.9,3260,0.061,0.363,0.302,9.1,0.825,0.5,0.49,STABLE,-0.01,16.29,182,87,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
618,0103,8/27/2014 3:12:15 AM ,3387,20.89,20.59,0.30,10.9,2867,0.061,0.327,0.266,9.1,0.846,0.5,0.49,STABLE,0.00,16.29,223,44,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
619,0103,8/27/2014 3:22:45 AM ,4020,20.89,20.53,0.36,10.9,3304,0.061,0.367,0.306,9.2,0.822,0.5,0.49,DYNAMIC,0.06,16.35,212,88,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
620,0103,8/27/2014 3:33:15 AM ,2842,20.89,20.63,0.26,10.9,2490,0.061,0.293,0.232,9.2,0.876,0.4,0.49,STABLE,0.09,16.44,117,43,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
621,0103,8/27/2014 3:43:45 AM ,3555,20.89,20.57,0.32,10.9,3056,0.061,0.343,0.283,9.2,0.860,0.5,0.49,STABLE,0.00,16.44,46,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
622,0103,8/27/2014 3:54:15 AM ,4268,20.89,20.51,0.38,11.0,3485,0.061,0.384,0.323,9.2,0.816,0.6,0.49,STABLE,0.00,16.44,118,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
623,0103,8/27/2014 4:04:45 AM ,3898,20.89,20.54,0.35,11.0,3330,0.061,0.369,0.309,9.2,0.854,0.5,0.49,STABLE,0.12,16.56,992,476,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
624,0103,8/27/2014 4:15:15 AM ,4216,20.89,20.51,0.38,11.0,3697,0.061,0.403,0.342,9.2,0.877,0.6,0.49,STABLE,0.05,16.61,891,481,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
625,0103,8/27/2014 4:25:45 AM ,3342,20.89,20.59,0.30,11.0,2825,0.061,0.322,0.262,9.2,0.845,0.4,0.49,STABLE,0.00,16.61,27,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
626,0103,8/27/2014 4:36:15 AM ,3912,20.89,20.54,0.35,11.0,3236,0.061,0.360,0.300,9.3,0.827,0.5,0.49,STABLE,0.00,16.61,158,52,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
627,0103,8/27/2014 4:46:45 AM ,4015,20.89,20.53,0.36,11.1,3385,0.061,0.374,0.313,9.3,0.843,0.5,0.49,STABLE,0.00,16.61,495,82,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
628,0103,8/27/2014 4:57:15 AM ,3832,20.89,20.55,0.34,11.1,3076,0.061,0.345,0.285,9.3,0.803,0.5,0.49,STABLE,-0.01,16.60,43,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
629,0103,8/27/2014 5:07:45 AM ,3591,20.89,20.57,0.32,11.1,2838,0.061,0.323,0.263,9.3,0.790,0.5,0.49,STABLE,0.00,16.60,51,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
630,0103,8/27/2014 5:18:15 AM ,4121,20.89,20.53,0.37,11.1,3272,0.061,0.364,0.303,9.3,0.794,0.5,0.49,STABLE,0.00,16.60,192,48,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
631,0103,8/27/2014 5:28:45 AM ,4980,20.89,20.45,0.45,11.1,4225,0.061,0.453,0.392,9.3,0.848,0.7,0.49,STABLE,0.17,16.77,1685,1037,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
632,0103,8/27/2014 5:39:15 AM ,4712,20.89,20.47,0.42,11.2,4036,0.061,0.435,0.374,9.4,0.857,0.6,0.49,STABLE,0.06,16.83,1664,1083,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
633,0103,8/27/2014 5:49:45 AM ,4446,20.89,20.49,0.40,11.2,3859,0.061,0.418,0.357,9.4,0.868,0.6,0.49,STABLE,0.06,16.89,1283,722,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
634,0103,8/27/2014 6:00:15 AM ,3958,20.89,20.53,0.36,11.2,3401,0.061,0.381,0.319,9.4,0.859,0.5,0.49,STABLE,0.00,16.89,378,64,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
635,0103,8/27/2014 6:10:45 AM ,3106,20.89,20.61,0.28,11.2,2631,0.061,0.305,0.244,9.4,0.847,0.4,0.49,STABLE,0.00,16.89,268,41,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
